customer_id,month_number,bill_amount,pay_amount,payment_status
8198,4,159028,5899,-1
8199,4,43644,1700,0
8200,4,9643,6423,0
8201,4,48598,2200,2
8202,4,1725,1150,-1
8203,4,104139,4200,2
8204,4,10750,242,0
8205,4,64269,100049,0
8206,4,51508,1023,0
8207,4,6389,1000,0
8208,4,43995,1530,0
8209,4,0,0,-1
8210,4,13332,500,0
8211,4,11900,0,-2
8212,4,96725,80000,-1
8213,4,15262,1000,0
8214,4,50929,1944,0
8215,4,0,0,-2
8216,4,77069,11000,0
8217,4,19155,1525,2
8218,4,306,150,-1
8219,4,27570,1100,0
8220,4,18181,600,2
8221,4,117859,4600,0
8222,4,10852,0,4
8223,4,0,305,-2
8224,4,29887,15,2
8225,4,29462,0,2
8226,4,18453,1600,2
8227,4,10040,0,-1
8228,4,57595,2100,0
8229,4,985,0,-1
8230,4,569034,19599,0
8231,4,30748,0,3
8232,4,8780,11990,-1
8233,4,493,493,-1
8234,4,47082,8000,0
8235,4,24844,920,0
8236,4,246414,11000,0
8237,4,11152,1000,0
8238,4,10333,0,0
8239,4,79154,2506,0
8240,4,3434,1143,-2
8241,4,24306,2009,0
8242,4,73119,2510,0
8243,4,0,0,-2
8244,4,1692,0,-1
8245,4,135141,5000,0
8246,4,0,0,-2
8247,4,16520,463,0
8248,4,131704,212059,0
8249,4,88227,3500,0
8250,4,151106,6900,0
8251,4,75782,3000,0
8252,4,25213,3000,0
8253,4,20393,5000,0
8254,4,30284,140061,0
8255,4,17113,1500,0
8256,4,50142,0,0
8257,4,0,0,-2
8258,4,22432,2000,0
8259,4,113047,4500,0
8260,4,15092,528,0
8261,4,467,203,-1
8262,4,115551,5000,0
8263,4,172440,6418,0
8264,4,3061,0,0
8265,4,2355,4206,-1
8266,4,97268,4498,0
8267,4,51757,5000,0
8268,4,25360,2051,0
8269,4,628,1604,-1
8270,4,1188,0,2
8271,4,35784,6452,0
8272,4,31837,2000,0
8273,4,12769,1500,0
8274,4,41393,1700,2
8275,4,31194,1074,0
8276,4,115000,5000,2
8277,4,0,0,-2
8278,4,28509,1100,0
8279,4,47900,5000,2
8280,4,3169,3852,-1
8281,4,0,247,-2
8282,4,2760,0,-1
8283,4,40539,7202,0
8284,4,14710,3200,0
8285,4,8261,306,0
8286,4,25919,1000,-1
8287,4,120147,5000,0
8288,4,26227,1091,0
8289,4,21631,3000,0
8290,4,960,0,-2
8291,4,8541,30000,0
8292,4,25542,1000,0
8293,4,-103,0,-2
8294,4,47147,0,2
8295,4,100878,2963,0
8296,4,78308,3000,2
8297,4,9691,1000,0
8298,4,0,0,-2
8299,4,29565,0,2
8300,4,0,68424,0
8301,4,212359,8000,0
8302,4,8950,326,0
8303,4,23192,0,2
8304,4,27906,687,0
8305,4,155562,5000,0
8306,4,30525,0,0
8307,4,932,2487,-2
8308,4,82632,3220,0
8309,4,0,0,-2
8310,4,29250,1500,0
8311,4,27112,1000,0
8312,4,5100,0,-2
8313,4,191355,8500,0
8314,4,8275,2006,0
8315,4,88612,3338,0
8316,4,27495,900,0
8317,4,114605,4405,0
8318,4,27965,1038,0
8319,4,22670,876,0
8320,4,11112,2043,0
8321,4,0,0,-2
8322,4,18473,428,0
8323,4,139861,1684,0
8324,4,20750,3,2
8325,4,24550,18,0
8326,4,10000,1340,0
8327,4,3913,1707,-2
8328,4,25172,5139,0
8329,4,88753,3300,0
8330,4,65159,2478,0
8331,4,20305,2063,0
8332,4,41202,3000,0
8333,4,6956,1050,0
8334,4,344545,5008,0
8335,4,45827,2000,0
8336,4,39025,1800,0
8337,4,118269,4191,0
8338,4,25896,1100,2
8339,4,18791,5940,-2
8340,4,697,895,-1
8341,4,57988,2530,0
8342,4,0,0,-2
8343,4,192051,7200,0
8344,4,40213,1500,0
8345,4,8275,7606,-1
8346,4,26592,1000,0
8347,4,6972,11879,-2
8348,4,-34503,85155,-2
8349,4,15232,2000,0
8350,4,68073,2700,0
8351,4,6469,1000,0
8352,4,193888,5397,0
8353,4,309,5013,-1
8354,4,111603,3501,0
8355,4,117453,4500,0
8356,4,-81334,331788,0
8357,4,3440,1375,-1
8358,4,11227,1061,0
8359,4,180127,6313,0
8360,4,23894,1039,0
8361,4,540,11040,-1
8362,4,19402,920,0
8363,4,14580,500,-1
8364,4,19000,19000,-1
8365,4,12568,3500,0
8366,4,23515,3000,0
8367,4,0,0,-2
8368,4,126622,6000,0
8369,4,18616,1000,0
8370,4,7461,4124,-1
8371,4,37094,2000,0
8372,4,1299,4375,-1
8373,4,23096,3000,0
8374,4,9912,432,0
8375,4,9133,4351,0
8376,4,2999,4804,-1
8377,4,3284,1111,-1
8378,4,0,0,-2
8379,4,13099,2000,0
8380,4,17620,1000,0
8381,4,23512,3000,0
8382,4,6469,5,0
8383,4,708,560,-1
8384,4,500,736,-1
8385,4,81979,9120,-1
8386,4,1160,0,-1
8387,4,16610,628,0
8388,4,18585,0,0
8389,4,750,0,-1
8390,4,17967,0,2
8391,4,16669,613,0
8392,4,5436,51787,-2
8393,4,286,128,0
8394,4,0,0,-2
8395,4,20305,696,0
8396,4,12846,22,0
8397,4,26382,2000,0
8398,4,390,390,0
8399,4,0,0,-2
8400,4,1012,0,-2
8401,4,58133,3000,0
8402,4,780,0,-1
8403,4,1195,1802,-1
8404,4,11685,5093,-2
8405,4,0,4290,-1
8406,4,390,0,-1
8407,4,5627,0,-1
8408,4,32482,2000,2
8409,4,19980,1000,0
8410,4,117392,4625,0
8411,4,2855,3803,-1
8412,4,880,880,-1
8413,4,26134,2067,0
8414,4,0,0,-2
8415,4,29705,1017,0
8416,4,-71,0,-1
8417,4,19967,449,0
8418,4,10238,406,0
8419,4,133207,5100,0
8420,4,50740,0,0
8421,4,10122,321,0
8422,4,-2897,52000,0
8423,4,3874,5252,-2
8424,4,28077,132588,-1
8425,4,70871,2378,0
8426,4,4958,366,0
8427,4,9609,351,0
8428,4,111706,4186,0
8429,4,148507,5322,2
8430,4,186770,7000,0
8431,4,2400,0,7
8432,4,6507,2295,-1
8433,4,130494,19227,0
8434,4,2177,158,-1
8435,4,850,3350,-1
8436,4,69452,5000,0
8437,4,122736,5000,0
8438,4,10541,448,0
8439,4,1229,93970,-1
8440,4,90522,3297,0
8441,4,8956,0,-1
8442,4,29373,0,0
8443,4,77594,3000,0
8444,4,9344,500,0
8445,4,992,1635,-2
8446,4,0,0,-2
8447,4,0,0,-2
8448,4,28342,755,0
8449,4,6384,1009,0
8450,4,5064,9192,-1
8451,4,120027,11068,0
8452,4,7514,3000,0
8453,4,10670,0,0
8454,4,140218,95621,0
8455,4,8061,9390,0
8456,4,126063,5025,0
8457,4,77038,5000,0
8458,4,169138,6285,0
8459,4,245031,8430,0
8460,4,21571,380,0
8461,4,6222,15121,-1
8462,4,49290,0,0
8463,4,632,0,-1
8464,4,202887,6952,0
8465,4,85334,4000,0
8466,4,47059,1889,0
8467,4,49288,2500,0
8468,4,64940,10000,2
8469,4,20840,844,2
8470,4,9537,31369,0
8471,4,16752,0,2
8472,4,25438,3600,0
8473,4,29229,1070,0
8474,4,25231,4875,0
8475,4,560,300,-1
8476,4,540,540,-1
8477,4,0,400,0
8478,4,45469,8000,0
8479,4,1693,1138,-1
8480,4,0,461,-2
8481,4,6847,1500,0
8482,4,2134,9201,-1
8483,4,2670,10302,-1
8484,4,14675,3000,0
8485,4,49784,3000,0
8486,4,25111,922,0
8487,4,327194,6680,-2
8488,4,86996,3200,0
8489,4,136531,5000,0
8490,4,176,200,-1
8491,4,6154,126,0
8492,4,150,870,-1
8493,4,26723,1521,0
8494,4,3973,1244,0
8495,4,6354,0,0
8496,4,0,7043,-2
8497,4,780,150,-1
8498,4,30049,1200,0
8499,4,10327,391,0
8500,4,188,194,-1
8501,4,392932,13560,0
8502,4,16888,1000,0
8503,4,29381,808,0
8504,4,13476,11000,0
8505,4,7092,1253,0
8506,4,74266,2800,0
8507,4,2064,2847,-1
8508,4,19118,0,3
8509,4,0,0,-2
8510,4,0,0,-2
8511,4,57467,1717,0
8512,4,11512,0,0
8513,4,8603,260,2
8514,4,50840,2000,0
8515,4,16820,0,2
8516,4,44016,5029,0
8517,4,29295,1080,0
8518,4,7500,7500,-2
8519,4,8708,20,-1
8520,4,58672,2000,0
8521,4,43342,1800,2
8522,4,128739,4738,0
8523,4,-1336,0,-2
8524,4,7146,500,2
8525,4,753,11599,-1
8526,4,139097,2000,4
8527,4,44084,1487,0
8528,4,51834,1917,0
8529,4,37735,1597,0
8530,4,1151,23169,-1
8531,4,26691,1500,0
8532,4,21018,1058,0
8533,4,82191,3100,0
8534,4,29398,1000,0
8535,4,30124,4000,0
8536,4,746,7200,-1
8537,4,61534,5542,0
8538,4,8529,500,0
8539,4,63939,2369,0
8540,4,780,0,-1
8541,4,15609,800,0
8542,4,3398,1476,-1
8543,4,23697,2100,0
8544,4,35970,1280,0
8545,4,0,0,-2
8546,4,26547,1000,0
8547,4,18553,1400,2
8548,4,103031,4000,0
8549,4,1766,0,-1
8550,4,218,11959,-2
8551,4,27265,1005,0
8552,4,416,416,-2
8553,4,0,0,-2
8554,4,0,0,-2
8555,4,62186,6000,0
8556,4,3953,16466,-1
8557,4,13877,3000,0
8558,4,7474,2752,0
8559,4,98333,3500,0
8560,4,39359,3306,0
8561,4,316,316,-1
8562,4,45324,2033,2
8563,4,7616,286,0
8564,4,0,0,-2
8565,4,16045,4679,0
8566,4,83205,3200,0
8567,4,102939,4000,0
8568,4,6674,136,0
8569,4,3576,2378,-1
8570,4,10357,0,0
8571,4,16472,2000,0
8572,4,15206,1457,0
8573,4,36808,1520,0
8574,4,10402,2000,2
8575,4,0,0,-2
8576,4,0,0,-2
8577,4,146641,5800,2
8578,4,45680,1858,2
8579,4,0,0,0
8580,4,58287,1207,0
8581,4,95445,2520,0
8582,4,1833,1,-2
8583,4,266246,8500,2
8584,4,176099,6431,2
8585,4,-41,0,-1
8586,4,184270,4403,0
8587,4,59560,3000,0
8588,4,20190,1200,0
8589,4,325,475,0
8590,4,0,741,-2
8591,4,93971,5000,0
8592,4,9818,500,0
8593,4,16362,514,0
8594,4,975,4645,-1
8595,4,0,0,-2
8596,4,0,0,-2
8597,4,5150,5150,-1
8598,4,5727,1247,-1
8599,4,17575,5000,0
8600,4,19712,727,2
8601,4,11820,2100,0
8602,4,217991,7505,0
8603,4,28809,2200,0
8604,4,28747,2000,0
8605,4,26039,2000,0
8606,4,40501,10000,0
8607,4,33809,1500,0
8608,4,33142,3000,0
8609,4,29879,996,2
8610,4,83544,3500,0
8611,4,0,0,-2
8612,4,0,0,-2
8613,4,31157,1759,0
8614,4,1000,0,-1
8615,4,5055,694,-1
8616,4,-4,2,-2
8617,4,1311,2842,-1
8618,4,316,632,-1
8619,4,2848,1876,-2
8620,4,28809,3000,0
8621,4,211309,8011,0
8622,4,30405,1271,0
8623,4,29742,1060,0
8624,4,0,0,-2
8625,4,0,0,-1
8626,4,152753,5019,0
8627,4,9694,1000,0
8628,4,80051,3000,0
8629,4,76635,3000,0
8630,4,7764,303,0
8631,4,1170,0,-1
8632,4,0,6017,-2
8633,4,3860,0,0
8634,4,2319,4063,-2
8635,4,396,396,-1
8636,4,14666,0,0
8637,4,24561,816,0
8638,4,19894,1000,0
8639,4,22541,1500,0
8640,4,29441,1064,0
8641,4,11938,303,0
8642,4,19160,788,2
8643,4,7272,417,0
8644,4,18895,1500,0
8645,4,0,10000,-2
8646,4,140983,5017,0
8647,4,24582,21,0
8648,4,49506,1700,0
8649,4,123916,4711,0
8650,4,7256,0,0
8651,4,19684,701,0
8652,4,0,1448,-1
8653,4,991,4641,-1
8654,4,15306,727,0
8655,4,2400,0,8
8656,4,9986,400,0
8657,4,30321,0,3
8658,4,28790,1500,0
8659,4,99735,107130,-1
8660,4,0,0,-2
8661,4,71276,3000,0
8662,4,837,467,-2
8663,4,287892,11200,0
8664,4,96837,2854,0
8665,4,1973,9500,-2
8666,4,119845,4700,0
8667,4,3555,0,-1
8668,4,17585,1000,-1
8669,4,136894,5057,0
8670,4,3057,2538,-2
8671,4,105188,4000,0
8672,4,-61,20268,-2
8673,4,18727,1000,0
8674,4,1135,1135,-1
8675,4,40733,2000,-1
8676,4,29620,1200,0
8677,4,67030,241,0
8678,4,19036,22207,-1
8679,4,11773,23397,-1
8680,4,11561,1000,0
8681,4,38801,1174,0
8682,4,451559,16300,0
8683,4,26946,817,0
8684,4,81087,2696,0
8685,4,330,1350,-2
8686,4,10078,500,0
8687,4,-286,0,-2
8688,4,13038,600,0
8689,4,32945,1019,0
8690,4,0,0,-2
8691,4,0,0,-1
8692,4,2710,2371,-1
8693,4,48853,1520,0
8694,4,0,0,-2
8695,4,5019,9579,-1
8696,4,0,0,-2
8697,4,12650,1500,0
8698,4,153122,5376,0
8699,4,51802,15,0
8700,4,5275,0,0
8701,4,44598,15766,0
8702,4,35028,0,0
8703,4,132066,5000,0
8704,4,146443,12550,0
8705,4,59021,2215,0
8706,4,35797,1300,0
8707,4,12383,144570,-2
8708,4,33365,1500,0
8709,4,96287,7629,2
8710,4,0,0,-2
8711,4,3562,0,-1
8712,4,5476,396,-1
8713,4,0,0,-2
8714,4,19310,1000,0
8715,4,0,0,0
8716,4,33435,3000,0
8717,4,102903,4000,0
8718,4,10927,1000,0
8719,4,8620,1000,0
8720,4,61153,5000,0
8721,4,337,1996,-1
8722,4,68901,2000,0
8723,4,0,0,-2
8724,4,19209,674,2
8725,4,10538,174,0
8726,4,13581,349,-1
8727,4,1187,263,-1
8728,4,14763,2148,0
8729,4,-1900,0,-2
8730,4,9225,341,0
8731,4,22391,2001,0
8732,4,23788,4092,0
8733,4,20099,13870,-1
8734,4,73099,2702,0
8735,4,7700,0,-2
8736,4,40793,3000,0
8737,4,37842,1018,0
8738,4,35141,1200,0
8739,4,0,526,0
8740,4,390,390,-1
8741,4,50344,2000,0
8742,4,29396,1200,2
8743,4,49464,949,0
8744,4,186168,10000,0
8745,4,1089,0,-1
8746,4,0,0,-2
8747,4,51179,2035,0
8748,4,151343,5400,-1
8749,4,134503,5200,0
8750,4,0,0,-2
8751,4,103776,3500,0
8752,4,0,0,-1
8753,4,29475,1200,0
8754,4,44446,1600,0
8755,4,0,0,-2
8756,4,-472,0,-2
8757,4,137279,5500,0
8758,4,416,416,-1
8759,4,130078,5001,0
8760,4,7000,3199,0
8761,4,24048,5017,0
8762,4,600,0,-1
8763,4,94344,2880,0
8764,4,162415,123042,-1
8765,4,29013,1001,0
8766,4,6746,3323,0
8767,4,18605,1000,0
8768,4,16268,332,0
8769,4,8195,304,0
8770,4,153381,5017,0
8771,4,10458,0,-1
8772,4,155528,4500,0
8773,4,227800,0,4
8774,4,18963,1000,0
8775,4,33843,4429,0
8776,4,20799,28032,-1
8777,4,13184,14111,-1
8778,4,20011,2000,0
8779,4,20170,370,0
8780,4,23707,2000,-1
8781,4,57584,2300,0
8782,4,0,0,-2
8783,4,36116,1093,-1
8784,4,7592,593,0
8785,4,27178,1300,0
8786,4,94511,1933,0
8787,4,0,0,-2
8788,4,69339,5000,0
8789,4,19434,706,0
8790,4,243132,10000,0
8791,4,0,2242,0
8792,4,29137,711,0
8793,4,20281,759,0
8794,4,2011,380,-1
8795,4,1190,0,0
8796,4,390,1080,-1
8797,4,42517,2000,0
8798,4,45029,3700,2
8799,4,50009,5000,0
8800,4,11797,4000,0
8801,4,10361,1000,0
8802,4,1100,0,-1
8803,4,8792,1000,0
8804,4,7660,285,0
8805,4,732,0,-1
8806,4,480,480,-1
8807,4,11445,1000,0
8808,4,10639,3158,-1
8809,4,7595,100,0
8810,4,22158,452,0
8811,4,0,0,-2
8812,4,0,0,-2
8813,4,2431,904,-1
8814,4,6460,107,0
8815,4,17160,0,2
8816,4,27239,2100,0
8817,4,2797,5982,-1
8818,4,-73,0,-1
8819,4,37975,9000,0
8820,4,28312,2003,0
8821,4,7888,7463,0
8822,4,29176,1400,3
8823,4,81808,9000,0
8824,4,1531,9902,-1
8825,4,0,0,-2
8826,4,15102,3240,0
8827,4,447,3458,-2
8828,4,92126,5000,0
8829,4,2982,6031,-1
8830,4,2429,0,-2
8831,4,390,1573,-1
8832,4,28209,1500,2
8833,4,240607,25000,0
8834,4,38144,1598,0
8835,4,2970,3797,-1
8836,4,77875,2500,2
8837,4,20333,25,-1
8838,4,7312,6213,-1
8839,4,7069,4092,-1
8840,4,232570,8000,0
8841,4,220,220,-1
8842,4,3552,0,-2
8843,4,13565,80,0
8844,4,24579,0,6
8845,4,22935,0,-1
8846,4,18697,659,-1
8847,4,4461,0,0
8848,4,1740,0,-1
8849,4,157028,3006,0
8850,4,39764,1210,0
8851,4,19479,394,0
8852,4,7454,144,0
8853,4,221126,6980,0
8854,4,50686,1684,0
8855,4,17342,700,0
8856,4,92346,3100,0
8857,4,40748,0,3
8858,4,66,66,2
8859,4,0,0,-2
8860,4,998,849,-1
8861,4,43875,2000,0
8862,4,0,0,-2
8863,4,7141,700,0
8864,4,0,0,-2
8865,4,39952,0,3
8866,4,0,0,-2
8867,4,2579,970,-1
8868,4,112072,3037,0
8869,4,17701,0,0
8870,4,1473,1473,-1
8871,4,75252,5000,0
8872,4,0,0,-2
8873,4,30757,5300,0
8874,4,6366,11480,-1
8875,4,17421,1000,0
8876,4,643,2561,-1
8877,4,18082,670,0
8878,4,5833,0,2
8879,4,10299,759,0
8880,4,174825,8246,-2
8881,4,331565,12008,0
8882,4,6143,125,0
8883,4,74503,5015,0
8884,4,14683,700,2
8885,4,17955,751,0
8886,4,1429,19513,-1
8887,4,39861,2000,0
8888,4,2080,2080,-1
8889,4,61524,4418,0
8890,4,23083,491,-2
8891,4,48216,2000,0
8892,4,0,0,-2
8893,4,77648,2961,0
8894,4,3828,4893,-1
8895,4,56268,2100,0
8896,4,390,389,-1
8897,4,89780,3200,0
8898,4,8200,5000,0
8899,4,19522,837,0
8900,4,75657,3000,0
8901,4,285,2091,-1
8902,4,24971,500,-1
8903,4,5572,3715,-1
8904,4,61680,5000,0
8905,4,100512,3800,0
8906,4,45785,2100,3
8907,4,22125,17868,0
8908,4,26667,1000,0
8909,4,1328,1114,-1
8910,4,1261,2522,-1
8911,4,29959,1032,0
8912,4,18079,1000,0
8913,4,1382,1000,0
8914,4,390,880,0
8915,4,41978,5039,0
8916,4,27477,1137,0
8917,4,-2,7128,-1
8918,4,27744,1000,0
8919,4,72487,3300,0
8920,4,8687,500,0
8921,4,19418,680,0
8922,4,3348,5061,-1
8923,4,54645,2000,0
8924,4,29045,1681,0
8925,4,36869,2000,0
8926,4,18905,1000,0
8927,4,196986,7000,0
8928,4,4171,1714,-2
8929,4,28405,5000,0
8930,4,9089,0,2
8931,4,171274,6300,0
8932,4,0,0,-2
8933,4,166813,6000,0
8934,4,33350,1233,0
8935,4,0,0,-2
8936,4,2267,11679,-2
8937,4,44728,6218,0
8938,4,30183,1500,0
8939,4,15378,3000,0
8940,4,34419,4500,0
8941,4,150852,15000,0
8942,4,49681,2000,0
8943,4,29802,753,0
8944,4,66338,3000,0
8945,4,97037,3500,0
8946,4,3486,199,0
8947,4,8824,326,0
8948,4,0,0,-2
8949,4,28393,1200,0
8950,4,13444,2000,0
8951,4,29180,32244,-2
8952,4,0,0,-2
8953,4,10770,11800,-1
8954,4,53979,0,2
8955,4,19483,20000,0
8956,4,18666,692,0
8957,4,11507,14,-1
8958,4,9272,2718,-1
8959,4,59324,112000,0
8960,4,0,0,-2
8961,4,8433,312,0
8962,4,114966,5000,0
8963,4,207984,20000,0
8964,4,12786,10300,-1
8965,4,17035,1000,0
8966,4,22630,0,0
8967,4,34985,1296,0
8968,4,67842,4000,0
8969,4,8171,500,0
8970,4,5747,11985,-2
8971,4,181592,6015,0
8972,4,9195,492,0
8973,4,39389,900,0
8974,4,20000,0,0
8975,4,139674,5100,0
8976,4,316,120961,-1
8977,4,4508,2916,-1
8978,4,45100,30000,0
8979,4,150,482,-1
8980,4,85218,35000,0
8981,4,-93,18774,-1
8982,4,15762,0,0
8983,4,73437,42500,0
8984,4,418,0,0
8985,4,656,1957,-1
8986,4,39672,1576,0
8987,4,40341,1000,0
8988,4,133431,5122,2
8989,4,14890,0,2
8990,4,3561,36500,0
8991,4,63517,3900,0
8992,4,2065,5215,-1
8993,4,2788,4084,-1
8994,4,16748,700,0
8995,4,49351,1200,2
8996,4,435,435,-1
8997,4,24898,3883,-1
8998,4,97622,0,5
8999,4,1863,0,0
9000,4,1596,1672,-1
9001,4,0,0,0
9002,4,4068,9829,-1
9003,4,21655,1500,0
9004,4,29833,1041,0
9005,4,0,0,-1
9006,4,-118,13925,-1
9007,4,146838,5500,2
9008,4,0,5957,-2
9009,4,2512,46518,-1
9010,4,20000,0,0
9011,4,571,7711,-1
9012,4,269017,10500,0
9013,4,82710,3000,2
9014,4,19831,752,0
9015,4,17989,2000,0
9016,4,49242,3000,0
9017,4,23172,0,0
9018,4,15787,671,0
9019,4,5209,700,-1
9020,4,178528,0,2
9021,4,40559,2200,0
9022,4,2326,660,-2
9023,4,785,0,-1
9024,4,29553,1000,-1
9025,4,39465,6398,0
9026,4,18040,773,0
9027,4,2946,1190,0
9028,4,5397,70137,-1
9029,4,150,2558,2
9030,4,30351,0,0
9031,4,63972,1818,0
9032,4,23114,0,5
9033,4,0,0,-2
9034,4,72267,2800,2
9035,4,1457,2500,-1
9036,4,4392,0,0
9037,4,24179,1015,0
9038,4,38823,1439,0
9039,4,79825,5000,0
9040,4,1883,27938,-2
9041,4,19845,0,0
9042,4,1513,2661,-2
9043,4,498,11523,-2
9044,4,1760,0,-1
9045,4,349790,6342,0
9046,4,34914,2000,0
9047,4,18107,1200,0
9048,4,587,0,2
9049,4,0,0,-2
9050,4,22828,1013,0
9051,4,0,0,-2
9052,4,44590,2000,0
9053,4,1068,48313,-1
9054,4,390,390,-1
9055,4,69043,2500,0
9056,4,10734,9200,-1
9057,4,711,420,-1
9058,4,0,0,-2
9059,4,316,2766,-1
9060,4,100999,4000,0
9061,4,14877,5390,0
9062,4,196229,7001,0
9063,4,47562,2000,2
9064,4,74319,1000,0
9065,4,58237,2500,0
9066,4,53647,1892,0
9067,4,0,5471,2
9068,4,3190,2844,-1
9069,4,24745,2000,0
9070,4,27971,1100,0
9071,4,47864,3900,0
9072,4,189500,10003,0
9073,4,154127,5663,0
9074,4,790,446,0
9075,4,31103,1300,2
9076,4,0,0,-2
9077,4,0,0,-2
9078,4,150,21565,-1
9079,4,0,0,-2
9080,4,55815,0,8
9081,4,0,500,-2
9082,4,99081,9000,0
9083,4,14930,680,0
9084,4,58773,3000,0
9085,4,48542,2000,2
9086,4,780,0,-1
9087,4,47838,2000,0
9088,4,396,396,-1
9089,4,3400,2769,-1
9090,4,81162,0,3
9091,4,130352,3622,0
9092,4,191997,7197,0
9093,4,0,0,-1
9094,4,0,0,-2
9095,4,124409,3300,0
9096,4,0,0,-2
9097,4,43509,2282,-1
9098,4,17329,800,0
9099,4,45365,1600,2
9100,4,48194,15761,0
9101,4,17365,354,0
9102,4,19251,622,-1
9103,4,83643,0,2
9104,4,9882,25000,0
9105,4,21101,2839,0
9106,4,126724,5000,0
9107,4,0,0,-2
9108,4,100532,4000,2
9109,4,15519,520,0
9110,4,27114,3501,-2
9111,4,92492,3500,2
9112,4,315067,12000,0
9113,4,0,0,-2
9114,4,184267,20000,0
9115,4,223329,8500,0
9116,4,24727,0,-1
9117,4,8335,971,-1
9118,4,19409,2000,0
9119,4,316,316,-1
9120,4,29148,5270,-1
9121,4,390,540,-2
9122,4,43914,2000,0
9123,4,390,390,-1
9124,4,51666,2000,0
9125,4,2780,21101,-1
9126,4,0,3672,-2
9127,4,63562,3000,0
9128,4,19527,708,2
9129,4,275393,8091,0
9130,4,46885,2000,0
9131,4,9442,498,0
9132,4,20217,1000,0
9133,4,136787,5500,0
9134,4,-678,3263,-2
9135,4,82040,3018,0
9136,4,204754,7023,0
9137,4,32678,4000,0
9138,4,4476,6619,-1
9139,4,30871,17348,-1
9140,4,93272,7100,0
9141,4,8240,1686,-2
9142,4,77818,10019,0
9143,4,48183,1800,2
9144,4,34935,4000,0
9145,4,0,0,-2
9146,4,59666,2200,0
9147,4,27590,1010,2
9148,4,71,3800,2
9149,4,5450,0,2
9150,4,114294,4200,0
9151,4,1759,1824,-1
9152,4,168,2777,2
9153,4,480,300,-1
9154,4,164860,24886,0
9155,4,35554,3000,0
9156,4,14160,6180,-1
9157,4,28220,1500,0
9158,4,138036,5000,0
9159,4,18768,1000,0
9160,4,99927,3600,0
9161,4,1980,10819,-2
9162,4,142132,9000,0
9163,4,67786,2458,0
9164,4,933,0,-1
9165,4,28719,2400,2
9166,4,165911,4789,0
9167,4,23259,0,3
9168,4,780,0,-1
9169,4,29592,3000,0
9170,4,45837,5000,0
9171,4,32203,1200,2
9172,4,29040,420,0
9173,4,24531,10000,0
9174,4,28430,947,0
9175,4,0,0,-2
9176,4,148681,1000,0
9177,4,27551,3000,0
9178,4,-18,0,0
9179,4,14088,1000,0
9180,4,1012,500,-2
9181,4,189877,6503,0
9182,4,81475,3000,0
9183,4,19837,709,0
9184,4,35194,1500,0
9185,4,17398,2000,0
9186,4,15393,10413,0
9187,4,291,291,-1
9188,4,29927,0,0
9189,4,880,0,-1
9190,4,18024,700,2
9191,4,31602,1200,2
9192,4,-2699,0,-2
9193,4,100795,3450,0
9194,4,140387,4548,0
9195,4,2495,0,5
9196,4,29784,2500,0
9197,4,3229,2062,-1
9198,4,2140,2000,0
9199,4,0,0,0
9200,4,161039,7000,0
9201,4,371819,28001,0
9202,4,56452,3000,0
9203,4,189886,10000,0
9204,4,9463,350,-1
9205,4,39455,890,0
9206,4,1885,143,-1
9207,4,170227,6000,0
9208,4,0,0,-2
9209,4,9438,0,0
9210,4,1600,4712,-1
9211,4,106523,3900,0
9212,4,13854,13869,-2
9213,4,65047,2500,0
9214,4,84144,29000,0
9215,4,17270,0,2
9216,4,107,107,0
9217,4,8397,33,0
9218,4,178191,10671,0
9219,4,396,396,-1
9220,4,465,157,-1
9221,4,83490,0,-1
9222,4,0,0,-2
9223,4,31224,0,2
9224,4,0,2654,-2
9225,4,10531,309,0
9226,4,283,0,-1
9227,4,565,830,-1
9228,4,11436,1300,0
9229,4,0,371,-2
9230,4,192538,10000,0
9231,4,0,0,-2
9232,4,1562,20030,2
9233,4,10045,1000,0
9234,4,113942,0,2
9235,4,20746,1062,0
9236,4,27480,3000,0
9237,4,0,0,-2
9238,4,47595,3000,0
9239,4,185069,20000,0
9240,4,570,3749,-1
9241,4,1871,2400,-1
9242,4,0,0,-2
9243,4,81697,5000,0
9244,4,139824,5200,0
9245,4,2520,1651,-1
9246,4,8638,2285,-1
9247,4,833,833,-1
9248,4,2300,0,-2
9249,4,3140,0,-1
9250,4,0,0,-2
9251,4,70083,10000,0
9252,4,28013,1050,0
9253,4,5886,12916,-1
9254,4,-23,4661,-2
9255,4,64694,5000,0
9256,4,46952,3000,-1
9257,4,0,0,-2
9258,4,13740,0,-1
9259,4,11748,2000,0
9260,4,19158,3569,-1
9261,4,33412,1091,0
9262,4,36300,3782,0
9263,4,6338,500,0
9264,4,59308,2062,2
9265,4,9389,0,2
9266,4,18393,1000,0
9267,4,4610,0,0
9268,4,18025,2000,0
9269,4,19323,716,0
9270,4,25338,906,0
9271,4,95652,3542,0
9272,4,58828,0,2
9273,4,46900,2000,2
9274,4,21579,8012,0
9275,4,0,0,-2
9276,4,6559,1933,-1
9277,4,17871,11502,-1
9278,4,2773,215,-1
9279,4,96562,49000,-1
9280,4,3614,0,0
9281,4,94629,8,0
9282,4,11009,6000,0
9283,4,3105,582,-1
9284,4,238940,9000,2
9285,4,17266,700,0
9286,4,18530,1000,0
9287,4,48925,1800,2
9288,4,26681,0,0
9289,4,0,0,-1
