customer_id,risk_tier,default_next_month,avg_utilization,utilization_trend,on_time_months,max_delinquency,delinquency_drift,consecutive_delays,payment_ratio,balance_volatility,credit_limit,risk_score,default_risk_score
23365,Low Risk,0,0.069359,-0.0008933142857142,6,0,0,0,1.040520823263409,10905.601381858774,500000,0.54698664,0.54698664
3047,High Risk,0,0.9115757575757576,0.0166959307359306,0,2,1,6,0.0393696713366854,11688.306720821456,330000,0.5469207,0.5469207
1805,Low Risk,1,0.0104451851851851,-0.0025715555555555,6,-1,0,0,1.102940784049057,3124.053883444821,450000,0.5469011,0.5469011
21435,Low Risk,0,0.3860916666666666,0.0060785714285714,6,0,0,0,0.3558172928562552,2853.101850033865,20000,0.5468919,0.5468919
16621,High Risk,0,0.6737866666666665,-0.2008079999999999,4,3,3,2,0.0278548250445272,19990.86312960665,50000,0.54683024,0.54683024
27351,Low Risk,1,0.0027558333333333,-0.0017387142857142,6,-1,1,0,0.3232592592592592,916.9559240588758,200000,0.54673517,0.54673517
21793,Medium Risk,0,0.7399166666666667,0.0127476190476189,6,0,0,0,0.4857835591437522,10239.018131637427,30000,0.5466613,0.5466613
8856,Medium Risk,1,0.8417847222222222,-0.0647273809523809,6,0,0,0,0.0453895240095351,15842.10803418114,120000,0.5464652,0.5464652
5000,Low Risk,0,0.004625,-0.0001214285714285,6,-1,0,0,0.6727299675276553,456.3332115899521,160000,0.54646313,0.54646313
7807,Low Risk,0,0.3826366666666667,-0.0275959999999999,6,0,1,0,0.3514547432115809,4449.437286519124,50000,0.5464261,0.5464261
10004,Medium Risk,0,0.6346233333333333,-0.1497251428571429,6,0,0,0,0.0692143316161958,15128.020880692446,50000,0.5463854,0.5463854
846,Low Risk,0,0.0125959183673469,0.0024481632653061,6,0,1,0,1.0532629286609776,2928.1518403252244,490000,0.5463487,0.5463487
9864,Medium Risk,0,0.879482183908046,-0.0361084729064039,6,0,0,0,0.0341176549988952,20641.225374639624,290000,0.546346,0.546346
14958,Low Risk,0,0.0035211111111111,0.0010184761904761,6,-1,0,0,2.389148320461166,357.9208944259425,150000,0.54623646,0.54623646
523,Low Risk,1,0.1966662037037037,0.0793942063492063,6,0,1,0,16.05604463514636,58484.12160036831,360000,0.54621994,0.54621994
3324,Medium Risk,0,0.59665,-0.203476,6,0,0,0,0.0502831958862821,20986.34341423012,50000,0.54617983,0.54617983
6899,High Risk,0,1.0091089743589745,-0.0144894505494505,5,2,2,1,0.0388428468974779,4107.343541349647,130000,0.5461308,0.5461308
4079,Low Risk,0,0.0029236111111111,-0.0003371428571428,6,-1,0,0,1.1737574468389258,305.27801536741333,240000,0.5461165,0.5461165
13536,Medium Risk,0,0.7122066666666668,-0.1373759999999999,6,0,0,0,0.035910148498776,13562.17793227425,50000,0.5458868,0.5458868
23059,Medium Risk,0,0.0141178571428571,0.0028748979591836,5,1,2,1,1.4309058740725054,1388.422234048418,140000,0.54587114,0.54587114
27266,Low Risk,0,4.1666666666666665e-05,2.142857142857144e-05,6,-2,0,0,0.0,18.37117307087384,180000,0.5458556,0.5458556
26649,Medium Risk,1,0.6023950980392156,-0.0911796638655462,6,0,0,0,0.0420928568880503,32787.095274919775,170000,0.54583323,0.54583323
6718,Medium Risk,1,0.0964345238095238,-0.0203381632653061,5,2,2,1,0.3740337359221209,6057.170541322629,140000,0.5457565,0.5457565
28302,High Risk,0,0.1451111111111111,0.0087380952380952,0,4,2,6,0.0895168244835349,1185.991680690327,60000,0.5456988,0.5456988
15105,High Risk,0,1.0901629629629628,-0.284107619047619,6,0,1,0,0.1233005888024199,112873.50745620811,180000,0.5456969,0.5456969
3121,Medium Risk,0,0.8295227272727272,-0.0674501298701299,6,0,0,0,0.0343467855205479,15500.160460459756,110000,0.5456238,0.5456238
7185,Medium Risk,0,0.02809375,0.0023482142857142,4,2,3,2,0.2487916919722468,535.2878664793365,80000,0.54562306,0.54562306
16885,Medium Risk,1,0.7311083333333332,-0.102192857142857,6,0,0,0,0.0467853632030062,7258.963573862778,20000,0.5456069,0.5456069
27690,Low Risk,0,0.3696111111111111,0.0243085714285714,6,0,0,0,0.0781980244890823,1410.7347967164724,30000,0.5455564,0.5455564
29531,Low Risk,0,0.008305,-0.0004328571428571,6,0,1,0,0.7107942973523421,429.24293820632624,100000,0.5455298,0.5455298
10007,Medium Risk,0,0.6787333333333332,-0.0064719327731092,5,2,2,1,0.0410971917160729,3920.708439385243,170000,0.54545903,0.54545903
29655,Medium Risk,1,0.9898,0.0344552380952381,6,0,0,0,0.1130745533883005,5363.106450556431,30000,0.5454356,0.5454356
28566,Medium Risk,0,0.1093113333333333,0.0104238857142857,5,2,4,1,3.986432450731911,16972.215016510563,250000,0.54541415,0.54541415
1032,Low Risk,0,0.0068264705882352,0.0003998319327731,6,-1,0,0,1.899853438186317,750.7510239753257,170000,0.5453839,0.5453839
1366,Medium Risk,0,0.9370333333333332,0.0334942857142856,5,2,2,1,0.0630271831461074,1476.9702321531963,20000,0.54535365,0.54535365
21457,Medium Risk,1,0.7501553333333334,0.0180437714285714,6,0,0,0,0.0465995855665462,8500.77265703928,250000,0.5453406,0.5453406
21953,High Risk,0,0.4596946428571428,0.0159054081632653,2,2,2,4,0.0658600520971383,9885.313444701693,280000,0.54533684,0.54533684
21132,Medium Risk,1,0.9004525,0.0017367142857142,6,0,0,0,0.0381404125223623,2593.914474303268,200000,0.54527384,0.54527384
13358,Medium Risk,0,0.007475,-0.0026877142857142,5,1,3,1,0.0,1395.230124388088,100000,0.5452021,0.5452021
23495,Low Risk,0,0.1385727272727272,-0.1027246753246753,6,0,2,0,0.0052291467133436,25408.609052838765,110000,0.5450916,0.5450916
7423,High Risk,0,0.4421694444444444,0.0157090476190475,3,2,2,3,0.0493619435319062,1854.687296194878,60000,0.5450228,0.5450228
24049,Low Risk,0,0.0311064102564102,-0.0104112087912087,6,-1,0,0,0.758148424352845,3076.730564522455,130000,0.5450127,0.5450127
28043,Medium Risk,0,0.11915,0.0008697142857142,5,2,2,1,0.1236115975731556,1440.0381939379247,100000,0.5449986,0.5449986
3130,Medium Risk,0,0.5617703703703704,0.0158520634920634,4,2,2,2,0.0468409837402163,5729.995101801281,180000,0.5449592,0.5449592
23291,Medium Risk,0,0.8335038461538461,-0.1084991208791208,6,0,1,0,0.0404739699530601,30816.25950533257,130000,0.54494816,0.54494816
4929,Medium Risk,0,0.0028966666666666,-0.0003194285714285,3,2,3,2,13.324361402486405,413.09163632298345,150000,0.5449337,0.5449337
333,Medium Risk,0,0.2674055555555555,0.0661895238095238,4,2,2,2,0.3083187311711568,8750.352076726209,60000,0.5449264,0.5449264
29118,Medium Risk,0,0.4803095238095238,-0.1640518367346939,6,0,1,0,0.1733489624633582,46051.235230628365,140000,0.54481626,0.54481626
24374,Low Risk,0,0.2389266666666667,-0.0197508571428571,6,-1,0,0,1.498809041438621,6321.408724854506,50000,0.54477954,0.54477954
19195,High Risk,0,0.9569188596491228,-0.0115475939849623,0,2,1,6,0.038173779359555,12289.98736234772,380000,0.54475427,0.54475427
15820,Medium Risk,0,0.0004844444444444,8.495238095238111e-05,5,1,3,1,0.0,357.9534420377413,300000,0.54470074,0.54470074
14274,Medium Risk,0,0.8689174999999999,0.0191844285714285,5,2,2,1,0.041759671333804,7618.59469324888,200000,0.5446576,0.5446576
23997,Medium Risk,0,0.827125,0.0275242857142857,6,0,0,0,0.0803505159698818,1281.0297030123852,20000,0.5446312,0.5446312
29808,Medium Risk,0,0.7314866666666666,-0.1095337142857142,6,0,0,0,0.0434870502136725,12958.127513906731,50000,0.54459804,0.54459804
12189,Medium Risk,1,0.6256966666666667,0.0063651428571428,6,0,0,0,0.0595524979891181,5402.232341048159,100000,0.54459405,0.54459405
7712,Medium Risk,0,0.7679833333333334,-0.0928588571428571,4,2,2,2,0.0357083862367831,10224.482997524456,50000,0.54458034,0.54458034
21134,Low Risk,1,0.0143310606060606,0.0070458441558441,6,0,2,0,0.3329439348947319,2945.062336635112,220000,0.54451704,0.54451704
12722,Medium Risk,0,0.4835944444444444,-0.0108219047619047,5,2,2,1,0.0350193249047239,3277.874601018166,90000,0.5444971,0.5444971
25610,Low Risk,0,0.005148245614035,-6.360902255638949e-05,6,-2,0,0,0.5989001244566007,772.4279685942676,190000,0.5444481,0.5444481
22153,Medium Risk,1,0.0596047619047619,-0.003753469387755,5,2,2,1,0.0850635685546655,2320.6615148846386,280000,0.5444467,0.5444467
979,Low Risk,1,0.0396277777777777,-0.0004501587301587,6,0,0,0,0.1570000368743972,1879.716893577328,180000,0.54440904,0.54440904
29487,Medium Risk,0,0.5512689393939394,-0.1476866233766234,6,0,0,0,0.0289468620740091,61298.25264529705,220000,0.5443356,0.5443356
25477,Low Risk,0,0.2265071428571428,-0.1553979591836734,6,0,2,0,0.0034967724790018,24563.310800867217,70000,0.54429895,0.54429895
16528,Medium Risk,0,0.5703178571428572,-0.0640695918367346,6,0,1,0,0.8421313293884093,51288.35560144232,140000,0.54428756,0.54428756
17937,Medium Risk,0,0.8254333333333334,-0.0969188571428571,6,0,0,0,0.0526360029185031,10542.526578893065,50000,0.5442072,0.5442072
17464,Low Risk,1,0.0132880952380952,-0.0050971428571428,6,0,1,0,2.3960844181131,3208.535283687351,140000,0.54411006,0.54411006
13216,Medium Risk,0,0.8854083333333332,9.285714285711298e-05,6,0,0,0,0.0388353756014556,1151.185418022078,80000,0.54404706,0.54404706
27839,High Risk,0,0.0105958333333333,-0.0034921428571428,3,2,3,3,1.061700838689719,979.8887011628752,80000,0.5440394,0.5440394
19015,Medium Risk,0,0.8450466666666667,0.0176502857142857,6,0,0,0,0.0407667318390922,1661.692711263628,50000,0.5439988,0.5439988
24983,Medium Risk,0,0.2966944444444444,0.0070461904761904,5,2,2,1,0.0362626465778781,3294.714959851105,240000,0.5439941,0.5439941
7595,Low Risk,0,0.3602266666666667,0.0039097142857143,6,0,0,0,0.0551648047355817,953.8978282115264,50000,0.54393065,0.54393065
25384,High Risk,0,1.17945,-0.0181133333333333,4,2,2,2,0.0859559189020265,1573.1637867685615,30000,0.5438472,0.5438472
18094,Medium Risk,0,0.9891444444444444,-0.0069169047619047,6,0,0,0,0.1930056655014117,6700.725413465819,240000,0.5437738,0.5437738
16778,Medium Risk,0,0.7856381720430107,-0.0640249769585253,6,0,0,0,0.0425951802333557,41242.08694727592,310000,0.543763,0.543763
26572,Medium Risk,0,0.004274,-0.0007950857142857,5,1,2,1,0.0365768593600139,1521.440731675079,250000,0.54367596,0.54367596
27783,Low Risk,0,0.0970722222222222,0.0077107936507936,6,0,0,0,0.1774221820145648,1994.1800069201377,90000,0.54357654,0.54357654
15090,Medium Risk,0,0.8171302083333334,-0.0878591071428571,6,0,0,0,0.0314087280718345,27738.70057098325,160000,0.5435735,0.5435735
16246,Low Risk,0,0.1424416666666666,0.0066499999999999,6,0,1,0,1.0017500222849298,786.6413202131367,20000,0.54357,0.54357
25869,Medium Risk,0,0.0002809523809523,0.0001444897959183,5,1,3,1,0.0,240.8664913736792,350000,0.543495,0.543495
7741,Low Risk,0,0.0219416666666666,-0.0017671428571428,6,-1,0,0,0.8256055858315849,801.3345535209791,200000,0.5434861,0.5434861
23558,Medium Risk,0,0.6077602564102563,0.0067492307692307,6,0,0,0,0.0450220238447623,1706.782401674761,130000,0.5434232,0.5434232
16756,Medium Risk,1,0.8887904761904761,-0.0663738775510204,6,0,0,0,0.0574879572638871,10732.22936144521,70000,0.5434082,0.5434082
764,Medium Risk,0,0.0514944444444444,-0.0335323809523809,5,2,4,1,0.4318838361124434,7394.234206461139,90000,0.5433956,0.5433956
28952,Low Risk,0,0.0058901960784313,-0.0020746218487394,6,0,1,0,0.8484674329501916,1240.32941860889,170000,0.54338217,0.54338217
12749,Medium Risk,1,0.9498055555555556,0.0046942857142856,6,0,0,0,0.0500778037608324,538.6224713718011,30000,0.5433555,0.5433555
3894,Medium Risk,0,0.95647,-0.0123605714285713,6,0,0,0,0.1220402939376756,3428.1474151500543,50000,0.5433488,0.5433488
25643,Low Risk,0,0.0189722222222222,0.0031438095238095,6,-1,0,0,1.1355296260756036,266.6161410467616,30000,0.5433123,0.5433123
19285,Medium Risk,1,0.5349452380952381,0.0150322448979592,5,2,2,1,0.0451190005849544,1981.0727817691773,70000,0.5432806,0.5432806
18016,Medium Risk,0,0.4388566666666667,-0.154836,6,0,0,0,0.0461977105405354,16085.520761438427,50000,0.5432612,0.5432612
479,Medium Risk,0,0.0009169999999999,-2.9142857142857256e-06,5,2,3,1,1.017022621423819,135.77002614715812,500000,0.5432055,0.5432055
26354,Medium Risk,0,0.6977809523809523,-0.1525542857142857,5,2,3,1,0.0300096513335503,22538.88977449126,70000,0.5431743,0.5431743
14013,Medium Risk,0,0.36426,-0.0153782857142857,5,2,3,1,10.524996715532518,10634.441104261192,50000,0.5431693,0.5431693
12044,Medium Risk,0,0.4585833333333333,-0.0696999999999999,5,2,2,1,0.0460503010981225,4569.019223713844,20000,0.5430967,0.5430967
10691,Medium Risk,0,0.7114833333333334,-0.0600497142857142,4,2,2,2,0.0385486910946115,37598.00689930252,300000,0.5430748,0.5430748
17970,Medium Risk,0,0.6805066666666667,-0.1597314285714285,6,0,0,0,0.0624310919770866,18238.156844008845,50000,0.5430608,0.5430608
27022,Medium Risk,0,0.5832116666666666,-0.2655682857142857,5,2,2,1,0.0425909124927891,60837.13937198779,100000,0.5430244,0.5430244
9533,Low Risk,1,0.0069066666666666,0.0027305714285714,6,0,1,0,1.9977833230460629,1276.8028299885095,200000,0.54301953,0.54301953
16274,Low Risk,0,0.3488,0.003335238095238,6,0,0,0,0.0747214091116923,1093.8464243210744,30000,0.54295135,0.54295135
29618,Medium Risk,0,0.62885,-0.1421685714285714,6,0,0,0,0.0417164155125907,15542.87144320508,50000,0.5429393,0.5429393
1319,Medium Risk,0,0.0005410256410256,-9.27472527472527e-05,5,1,3,1,0.0,516.8423357272505,390000,0.5429304,0.5429304
466,Medium Risk,1,0.877249275362319,-0.0134680745341615,6,0,1,0,0.0353743609605355,5992.999438233468,230000,0.54292667,0.54292667
25444,Low Risk,1,0.0129755555555555,-0.008039238095238,6,-1,1,0,0.1153083135539488,5518.173816278957,300000,0.542837,0.542837
27499,Medium Risk,1,0.6078043333333335,-0.2263374285714286,5,2,2,1,0.2082089429373043,220204.94305116465,500000,0.5427975,0.5427975
2712,Medium Risk,0,0.0014134259259259,-0.0009816666666666,4,2,4,2,0.0014537902388369,789.8431278846874,360000,0.5427936,0.5427936
17487,Medium Risk,0,0.7098666666666666,-0.0914142857142857,6,0,0,0,0.0383120723112925,11406.971745384486,60000,0.5427717,0.5427717
19861,Medium Risk,0,0.6642166666666667,-0.0059571428571428,6,0,1,0,0.7987697370995325,9828.851769153913,30000,0.5427644,0.5427644
23844,Medium Risk,0,0.9147821428571428,-0.0496663265306122,6,0,0,0,0.0366197086226125,13992.74817539428,140000,0.5427271,0.5427271
3387,Low Risk,0,0.0058185185185185,-0.0020147619047619,6,-1,0,0,0.8652101111302309,1741.5280263798993,360000,0.5427253,0.5427253
23262,Medium Risk,0,0.1359877777777777,-0.0034180952380952,4,2,2,2,0.0599375264600003,1354.9118667524713,150000,0.5427235,0.5427235
5691,Low Risk,1,0.0201979166666666,-0.0032146428571428,6,0,1,0,5.610024008517985,2909.8569323364795,80000,0.54272294,0.54272294
15607,Medium Risk,1,0.899547435897436,0.0046617582417582,6,0,0,0,0.0429426698110467,3316.92788083592,130000,0.5426056,0.5426056
5764,Medium Risk,0,0.4874416666666667,-0.1904099999999999,6,0,1,0,0.2490385523805943,7685.375837697637,20000,0.54256654,0.54256654
960,Low Risk,1,0.0272646666666666,0.0082085714285714,6,0,1,0,0.8899966899800363,8512.608305723144,250000,0.5425518,0.5425518
7249,Medium Risk,0,0.8591616666666666,-0.065181619047619,5,2,2,1,0.0314926908437083,37477.48943432578,300000,0.5424849,0.5424849
12326,Low Risk,0,0.3599133333333333,0.0119565714285714,6,0,0,0,0.0532136054924625,1161.8644786147252,50000,0.5424652,0.5424652
8355,Medium Risk,0,0.7531549019607843,-0.0487394957983193,6,0,0,0,0.0392106874762119,19019.237541675186,170000,0.5422755,0.5422755
11187,Medium Risk,1,0.202074074074074,-0.0053546031746031,5,2,2,1,0.0484109822481851,2374.127179968813,180000,0.5422241,0.5422241
1064,Low Risk,0,0.2109855555555555,-0.0571335238095237,6,0,0,0,0.8700078761937231,35016.07805946672,300000,0.54222226,0.54222226
10240,Medium Risk,0,0.9675083333333332,-0.0023223809523808,5,2,2,1,0.0367431757988781,1299.5728144278796,60000,0.54207647,0.54207647
5592,Medium Risk,0,0.9632444444444443,-0.0022780952380952,5,2,2,1,0.0446426961609682,1045.7238003730558,30000,0.54198045,0.54198045
5128,Low Risk,0,0.0039699074074074,-0.0014180158730158,6,-1,0,0,0.4105120997093081,1106.4596543329842,360000,0.5419203,0.5419203
16704,Medium Risk,0,0.70079,-0.1934142857142856,6,0,0,0,0.049626755655845,20017.17523278447,50000,0.54191935,0.54191935
12499,Low Risk,0,0.24084,-0.1478274285714286,6,0,1,0,0.2077580260461087,16979.5473555687,50000,0.5418603,0.5418603
19629,Medium Risk,0,0.001785,-0.0007437142857142,5,1,3,1,0.0663620539599651,312.6043825668476,100000,0.54185015,0.54185015
26322,Low Risk,1,0.0012749999999999,-0.0010928571428571,6,-1,1,0,0.0,499.6959075277683,160000,0.54179627,0.54179627
26363,Low Risk,0,0.0208666666666666,-0.0088190476190476,6,0,1,0,0.1970359572400388,2019.9623758872344,90000,0.5417942,0.5417942
27640,High Risk,0,0.0369899999999999,-0.0084245714285714,3,2,3,3,0.6563960053289892,2747.39023438608,50000,0.5417609,0.5417609
23294,Low Risk,1,0.026595,-0.0042511428571428,6,-2,0,0,1.1832637753357316,1255.0500786821217,100000,0.5416953,0.5416953
1514,Medium Risk,1,0.0068928571428571,0.0010131972789115,5,1,3,1,0.8641165352117163,1717.8614321300772,210000,0.5415779,0.5415779
27982,Medium Risk,0,0.6821472222222221,-0.1107195238095238,6,0,0,0,0.0411799945157475,12669.35478099286,60000,0.54150665,0.54150665
6233,High Risk,0,0.7043972222222221,0.0075490476190476,3,2,2,3,0.0336550502703555,1008.854284159346,60000,0.5414814,0.5414814
19770,Medium Risk,0,0.8163616666666668,-0.1005488571428571,6,0,0,0,0.035346613397297,28374.232567008163,100000,0.541446,0.541446
12012,Low Risk,0,0.0018666666666666,-0.0001327731092436,6,-1,0,0,0.902987556806644,287.7274173009355,170000,0.5413934,0.5413934
18988,Medium Risk,0,0.97892,-0.0127542857142857,4,2,2,2,0.0404019176875199,8675.406042370581,200000,0.5413087,0.5413087
6530,Medium Risk,0,0.8934166666666666,0.0151942857142856,6,0,0,0,0.0583291601167815,642.924464199852,20000,0.5412956,0.5412956
11306,Medium Risk,1,0.7997733333333333,-0.1246879999999999,6,0,0,0,0.0480105941205454,12552.57582596762,50000,0.5411314,0.5411314
11812,Medium Risk,0,0.5067366666666666,-0.2165994285714285,6,0,1,0,0.1188504140969574,22338.95449135136,50000,0.54110014,0.54110014
10682,Medium Risk,0,0.7844229166666667,-0.0808089285714285,6,0,0,0,0.0524309402491318,14657.33436088113,80000,0.54094666,0.54094666
13361,High Risk,0,1.0103979166666666,-0.0004932142857142,5,2,2,1,0.0400905838965726,1857.828669890382,80000,0.54089105,0.54089105
28405,Low Risk,1,0.1048533333333333,-0.0013485714285714,6,0,0,0,0.1058095282075936,624.2533673651002,50000,0.5408795,0.5408795
6415,Medium Risk,0,0.001,-0.0005142857142857,5,1,3,1,0.0,342.92856398964494,140000,0.5408327,0.5408327
4712,Medium Risk,0,0.8634358974358974,-0.0624558241758241,6,0,0,0,0.0364145662913439,17177.11888142673,130000,0.5408162,0.5408162
5732,Medium Risk,0,0.0083333333333333,0.0028571428571428,4,2,4,2,0.0,2581.988897471611,200000,0.5407797,0.5407797
18106,Medium Risk,0,0.6879041666666666,-0.225485,6,0,1,0,0.2065501092038564,91011.70918825045,200000,0.54077333,0.54077333
733,Medium Risk,0,0.0034499999999999,-0.0021642857142857,4,2,4,2,0.1619718309859155,529.120402177047,120000,0.5407279,0.5407279
27941,Medium Risk,0,0.521495238095238,-0.0955812244897959,6,0,0,0,0.2654258192935812,17529.21864392896,70000,0.5407278,0.5407278
10076,Medium Risk,1,0.0009166666666666,0.0019796428571428,5,1,3,1,0.9025270758122744,850.2267148629633,160000,0.540706,0.540706
28611,Low Risk,0,0.016595238095238,0.0007404081632653,6,-1,0,0,1.1834585387808856,632.7797931876987,70000,0.5406896,0.5406896
2958,Medium Risk,0,0.0215291666666666,-0.0060064285714285,5,2,3,1,1.0648754296345802,1940.8200071103963,120000,0.5406817,0.5406817
4402,Medium Risk,0,0.727352380952381,0.0184665306122449,5,2,2,1,0.0383928231938731,5048.722201375975,140000,0.5406107,0.5406107
7961,Medium Risk,0,0.8800083333333334,-0.0189785714285714,6,0,0,0,0.0603983976603013,1208.1396304511604,20000,0.54059803,0.54059803
28734,Medium Risk,0,0.0030756944444444,0.0003891666666666,5,1,3,1,1.958884371382081,895.5557864626115,240000,0.54059166,0.54059166
14159,Low Risk,1,0.0005,3.673469387755103e-05,6,-1,0,0,1.0,36.74234614174768,210000,0.54057896,0.54057896
6909,Medium Risk,0,0.1510629629629629,0.0117631746031745,4,2,3,2,3.2526311959955088,12010.707001116409,90000,0.5405567,0.5405567
21458,Low Risk,1,0.0625009259259259,0.00595,6,0,1,0,0.5238956258551544,6097.88840228047,180000,0.54051065,0.54051065
6250,High Risk,0,0.9507166666666668,0.0216942857142857,3,2,2,3,0.043108110987396,1868.3004754767544,40000,0.5404359,0.5404359
25731,Medium Risk,0,0.9899166666666668,0.0079085714285713,5,2,2,1,0.0552879306100757,510.09789910042434,20000,0.5403867,0.5403867
25855,Low Risk,0,0.0306192307692307,0.0012468131868131,6,-1,0,0,0.9926847404995938,1301.1629797992257,130000,0.54034746,0.54034746
11409,High Risk,0,0.77446875,-0.0033394047619047,1,4,4,5,0.0332856654455341,5434.128182146608,240000,0.54034257,0.54034257
22967,Medium Risk,0,0.9297444444444444,0.0076228571428571,6,0,0,0,0.0465055139649183,1032.4234919192156,30000,0.5403422,0.5403422
12305,Low Risk,0,0.2113233333333333,-0.0438542857142857,6,-1,0,0,1.377256728410546,6496.0610347091615,50000,0.5402884,0.5402884
8823,Medium Risk,0,0.5035305555555556,-0.0577855555555555,5,2,2,1,0.0444434657490562,25753.250829749628,180000,0.5402344,0.5402344
23353,Low Risk,1,0.0179777777777777,-0.011847619047619,6,0,1,0,1.006297609847156,4944.021305239963,150000,0.54019964,0.54019964
9721,Low Risk,0,0.1895098039215686,-0.101683025210084,6,0,1,0,1.3245639427431173,38620.2796865412,170000,0.5400442,0.5400442
10171,Medium Risk,0,0.0030934343434343,0.0005872727272727,5,1,3,1,0.5719375499984379,851.9371846953663,330000,0.54000896,0.54000896
25139,Low Risk,0,0.1075999999999999,0.0007428571428571,6,0,1,0,1.1997428197552906,695.6895859505157,20000,0.540004,0.540004
1257,Low Risk,0,0.0018847826086956,7.267080745341619e-05,6,-2,0,0,0.8716622965645818,67.3609679265374,230000,0.5398952,0.5398952
15159,Medium Risk,0,0.5326055555555556,-0.0422104761904761,6,0,1,0,0.3382121043143442,6390.959283759103,30000,0.5398891,0.5398891
4939,Medium Risk,0,0.5435833333333333,-0.1897342857142856,6,0,2,0,0.0234373174438526,12638.338225415557,30000,0.5397952,0.5397952
21525,Medium Risk,1,0.0844974358974359,0.0162975824175824,5,2,3,1,1.1353437916307016,6667.950349745164,130000,0.539729,0.539729
7762,Low Risk,0,0.0251439393939393,-0.0016667532467532,6,-1,0,0,0.9343122771941484,1358.3130223430337,220000,0.5396812,0.5396812
27086,Medium Risk,0,0.5233277777777777,0.1331561904761904,4,2,3,1,5.548175661035873,24080.75069981554,60000,0.5396669,0.5396669
28291,Low Risk,0,0.0629675925925925,0.0056363492063492,6,0,1,0,5.61970374471247,8953.949439586237,180000,0.5396035,0.5396035
11990,Low Risk,0,0.226975,-0.1010657142857142,6,0,0,0,0.0269454141066566,15682.976311912224,80000,0.53959715,0.53959715
14280,Low Risk,1,0.0042151515151515,9.454545454545473e-05,6,0,1,0,1.402445049134564,372.43666128170935,220000,0.5395932,0.5395932
21234,Medium Risk,0,0.0083229166666666,-0.0039232142857142,5,1,3,1,0.0364806866952789,1400.3585850298011,80000,0.53959185,0.53959185
7345,Medium Risk,0,0.8810899999999999,0.0101645714285714,5,2,2,1,0.0567882170022941,2413.833382816635,100000,0.5395903,0.5395903
14520,Low Risk,1,0.0030688888888888,-0.0003295238095238,6,0,1,0,1.3714832034783162,560.1273664682584,300000,0.5395711,0.5395711
20666,Medium Risk,0,0.0751421052631578,-0.0614715789473684,4,2,3,2,1.3252851267659265,33632.25701019781,190000,0.53944945,0.53944945
13627,Low Risk,0,0.0235416666666666,0.0014485714285714,6,0,1,0,0.8642735540491094,664.7142744568276,40000,0.5394277,0.5394277
13082,Low Risk,1,0.0041493333333333,-0.0004910857142857,6,0,2,0,0.8082331407930763,1022.0265489050012,500000,0.5394247,0.5394247
17045,High Risk,0,1.0117777777777777,-0.0016971428571429,5,2,2,1,0.045528799280397,160.24814091485325,30000,0.53941125,0.53941125
27593,Medium Risk,1,0.76954,-0.1092925714285713,6,0,0,0,0.0336440150069421,11247.877542007647,50000,0.5393698,0.5393698
11181,Medium Risk,0,0.6074824561403508,-0.0498535338345864,5,2,2,1,0.0478206374913852,19903.898469060445,190000,0.53929085,0.53929085
5854,Medium Risk,1,0.49151,-0.0562359999999999,6,0,0,0,0.0372805831892797,6346.774826634391,50000,0.5392343,0.5392343
19170,Low Risk,0,0.0057583333333333,0.0008557142857142,6,-1,0,0,1.1788811803791284,244.540725987854,100000,0.5392337,0.5392337
4893,Medium Risk,0,0.4388266666666666,-0.187792,6,0,0,0,0.0817737211041143,20569.72910533016,50000,0.5392141,0.5392141
2308,Medium Risk,0,0.0680388888888888,0.0096161904761904,5,1,3,1,1.5771008434730491,2161.667913132512,30000,0.5391973,0.5391973
25217,Low Risk,0,0.0981518518518518,-0.0105168253968253,6,0,0,0,0.4661772803131903,2226.444040766951,90000,0.53917944,0.53917944
29283,Low Risk,0,0.0238604166666666,-0.0169617857142857,6,0,1,0,0.3149421871458975,3447.7085965415736,80000,0.5391524,0.5391524
29311,Medium Risk,0,0.44419,-0.0293605714285713,6,0,0,0,0.0537191414565586,3441.598451301372,50000,0.53912395,0.53912395
14703,Low Risk,0,0.0073195652173913,-0.000179254658385,6,0,1,0,1.0,589.1022831393543,230000,0.5390738,0.5390738
11995,High Risk,0,0.8281111111111111,0.0460647619047619,4,3,3,2,0.1029709464332775,3324.0022061765644,30000,0.5390668,0.5390668
2789,Medium Risk,0,0.0011818181818181,-0.0006077922077922,5,1,3,1,0.0,318.43366656181314,110000,0.5390635,0.5390635
2434,Medium Risk,0,0.0013,-0.0006685714285714,5,1,3,1,0.0,318.43366656181314,100000,0.5390635,0.5390635
3954,Medium Risk,0,0.8169500000000002,-0.0295114285714285,6,0,0,0,0.1440492639207093,15011.563153116334,110000,0.5390562,0.5390562
17430,Medium Risk,1,0.6427071428571428,-0.0788457142857143,6,0,0,0,0.0822991926044081,24150.047867447385,140000,0.5390502,0.5390502
10202,Medium Risk,0,0.0580208333333333,0.0093511904761904,4,2,4,2,0.0,16749.505589718163,120000,0.53900903,0.53900903
1834,Medium Risk,0,0.7352027777777778,-0.1264833333333332,5,2,2,1,0.0457779098295683,15698.827795942812,60000,0.5389904,0.5389904
14573,Medium Risk,1,0.6554038461538462,-0.1338441758241757,6,0,0,0,0.036082267223197,35385.09233420198,130000,0.538988,0.538988
13375,Medium Risk,0,0.5020314814814815,-0.012683492063492,5,2,2,1,0.0408764719925914,37914.61956950116,270000,0.5389802,0.5389802
