customer_id,avg_utilization,utilization_trend,on_time_months,max_delinquency,delinquency_drift,consecutive_delays,payment_ratio,balance_volatility
11749,0.483115,0.01184257142857145,0,2,1,6,0.03470412565364664,2349.3647439254723
11750,0.9836333333333335,0.005181714285714318,2,2,2,4,0.046273642602813164,1805.453922609676
11751,0.7608199999999999,-0.19469599999999995,6,0,1,0,0.15592190217004673,20149.160131380166
11752,0.007485897435897435,-0.006131208791208793,6,-1,1,0,0.02084136159280668,2082.0653608056273
11753,0.1872293103448276,0.0021090640394088667,6,0,0,0,0.03818135745329146,1169.3195884787017
11754,0.5550131944444444,0.016195119047619083,6,0,0,0,0.04698783422775273,7302.998710575449
11755,0.012924999999999999,2.7239385525053187e-18,5,1,3,1,0.0,3203.731823982775
11756,0.7882533333333334,-0.10302971428571428,6,0,1,0,0.5043894161393706,11411.117835982006
11757,0.029666666666666664,-0.01725714285714286,6,0,2,0,0.3525073746312684,1273.4520014511736
11758,0.0,0.0,5,1,3,1,0.0,0.0
11759,0.5996305555555556,-0.07330714285714283,6,0,0,0,0.0628587602217863,9843.054920433324
11760,0.9396400000000001,-0.02409314285714282,6,0,0,0,0.050448707080127636,5310.049076986013
11761,-0.003485714285714286,1.1546383893461321e-19,5,1,3,1,0.0,0.0
11762,0.8911033333333335,0.023616571428571462,6,0,0,0,0.0871254333171772,10316.318989833535
11763,0.17490799999999998,0.05564422857142857,6,0,0,0,0.47243842128742547,61307.99387681838
11764,0.31500833333333333,0.031312857142857135,6,0,0,0,0.15829385029078158,1253.7813871112726
11765,0.00034722222222222224,-0.0002976190476190477,6,-2,0,0,0.0,204.1241452319315
11766,0.14330555555555555,-0.030082222222222253,6,-2,0,0,21.11443538679656,12546.712696957717
11767,0.0011885416666666665,-6.339285714285756e-05,4,2,4,2,0.4674248173797552,247.91645098029838
11768,0.005883333333333333,-0.00025999999999999884,6,0,2,0,8.381067939103952,1185.8027941722294
11769,0.13758910256410256,0.030154615384615377,6,0,1,0,1.7703655804796166,38858.85112257781
11770,0.385598717948718,-0.10371142857142855,6,0,0,0,0.05992044068366023,26331.200120136313
11771,0.015677333333333335,-0.0005428571428571421,6,0,1,0,0.6320506272134364,4766.709165311711
11772,0.005641666666666666,-0.0003457142857142855,5,2,3,1,1.4280759461286845,592.7765177535291
11773,0.020316666666666667,0.004607755102040816,6,0,1,0,1.9164098179103501,1989.512075861818
11774,0.6633399999999999,-0.15525714285714284,6,0,0,0,0.041888728474989624,15142.998474542617
11775,0.007765079365079364,-0.0021325170068027207,6,-1,1,0,1.8371989914442743,3140.3795736609086
11776,0.7803666666666667,-0.13755999999999993,3,2,2,3,0.03930419438022985,3853.792608154552
11777,0.84495,-0.030331836734693862,2,2,2,3,0.03180012254713216,4147.322208365296
11778,0.08432111111111111,-0.004930476190476191,5,2,3,1,1.0292479997717667,4384.981569706612
11779,0.3000611111111111,0.0173847619047619,6,0,0,0,0.07865702749821307,2107.3101021602556
11780,0.012122222222222222,-0.008382380952380954,3,2,4,3,0.030489645595604662,2174.0294079581045
11781,0.59700625,0.002200357142857146,6,0,0,0,0.04569980880828626,1024.5925531644273
11782,0.0070044217687074825,-0.0005977259475218653,6,-2,0,0,0.29467853716195647,3530.1331089162445
11783,0.028551481481481483,-0.0059139682539682565,6,-2,0,0,1.34430151890339,11307.059483644132
11784,0.5904416666666666,-0.19298428571428555,6,0,2,0,0.034965287162709684,9175.57774566085
11785,0.6930333333333333,0.12713714285714284,2,5,5,4,0.2940809358562811,2559.8420003325728
11786,0.058775,0.024158571428571415,6,-1,1,0,2.147815480051015,1244.9227686888853
11787,0.13150666666666666,-0.012894857142857121,6,0,0,0,0.10530170376025827,3459.4619042080326
11788,0.04110444444444444,-0.0036264761904761873,6,0,1,0,2.499531373792419,12818.480138716393
11789,0.09371249999999999,0.04719785714285713,6,-2,0,0,3.0634018876013127,9431.74263855837
11790,0.06678387096774194,0.001319447004608299,5,2,4,1,30.67287451930767,36139.91640278101
11791,0.5902733333333333,-0.20166857142857142,6,0,0,0,0.04493100191929528,21709.7245829298
11792,0.014423666666666666,-0.006019371428571431,6,-1,0,0,11.486153714562562,8785.838091307322
11793,0.12715,-0.05481785714285714,6,0,2,0,0.4866981638415793,9426.258324489098
11794,0.9589277777777778,-0.013827619047619059,4,2,2,2,0.03287927860622808,1018.6913991325669
11795,0.8686000000000001,0.0009714285714285795,4,2,2,2,0.3203773648926868,2066.1198416355232
11796,0.1314294871794872,-0.002346886446886437,6,0,1,0,0.5759110442336146,19432.772542794813
11797,0.0016160919540229885,8.334975369458133e-05,6,-2,0,0,1.5185317132806808,182.4035818361763
11798,0.4660777777777778,0.02924476190476189,6,0,0,0,0.07987078360460037,6589.659799008342
11799,0.3505633333333334,-0.13220171428571428,6,0,0,0,0.14494582736350264,13347.744235138262
11800,0.019722619047619048,0.0034602040816326543,6,-2,0,0,0.8907990580355277,6042.372006643308
11801,0.7958916666666668,-0.13238142857142848,6,0,0,0,0.03534233208211641,7803.060025827474
11802,0.10766666666666667,-0.044902857142857154,6,0,2,0,0.13676148796498908,3280.127477197596
11803,0.3364,0.012740317460317464,4,2,2,1,0.05948675033650555,2254.8505050224503
11804,0.5530037037037037,-0.06024888888888886,4,2,2,2,0.21559841182629505,12784.662978219905
11805,0.00779861111111111,0.0015159523809523824,5,1,3,1,1.2803009647055328,1611.3517824071398
11806,0.09888958333333335,-0.018521785714285716,6,0,0,0,0.1816817403572493,3274.002530033639
11807,0.7626148148148149,0.02670539682539685,6,0,0,0,0.10147152946695431,9983.0244047917
11808,0.03811,0.005527714285714293,6,-1,0,0,5.628614757803688,8895.153714242379
11809,0.3152566666666667,-0.10708514285714289,5,2,2,1,0.05706448895206997,14974.52852568877
11810,0.009324074074074075,-0.006088095238095241,6,0,1,0,0.23115378688696211,5558.166880066365
11811,0.7249777777777777,-0.028394285714285684,6,0,0,0,0.03278658819400892,1746.9584616317202
11812,0.5067366666666666,-0.21659942857142855,6,0,1,0,0.11885041409695744,22338.954491351353
11813,0.022702083333333335,0.0021917857142857156,6,-2,0,0,0.4975043565801416,2092.1087368171534
11814,0.39873333333333333,0.003942857142857142,1,3,3,5,0.03538827315987147,1429.4594782644242
11815,0.33580000000000004,0.08345714285714284,6,0,1,0,2.8072740587884897,6783.363737851598
11816,0.0008121794871794871,4.340659340659347e-05,6,-1,0,0,1.258705121843808,73.91459035039473
11817,0.9882966666666667,-0.011911428571428545,6,0,1,0,0.19715211534208832,1312.8906148901617
11818,0.815111111111111,-0.12326095238095232,0,2,0,6,0.0349542333217571,12067.31933225713
11819,0.17133333333333334,-0.1468571428571429,6,0,2,0,0.0,20983.96212984256
11820,0.48356078431372546,-0.024547394957983176,6,0,0,0,0.04145597607111184,15720.719508555158
11821,0.026215686274509806,0.001419831932773111,5,2,3,1,1.1581817522639934,2206.189716834585
11822,0.9461833333333333,-0.015905714285714294,4,2,2,2,0.051480191125004404,922.1751822005766
11823,0.011592753623188406,-0.0006099378881987566,6,-1,0,0,1.5233373822513308,1487.7769546093482
11824,0.746170652173913,-0.10203844720496894,6,0,0,0,0.03375636081299449,89960.3274332636
11825,0.7866583333333333,-0.060452857142857135,2,2,2,4,0.061355218308202064,2967.248720054769
11826,0.0,0.0,5,1,3,1,0.0,0.0
11827,0.9953555555555554,-0.007870476190476207,3,2,2,3,0.030939596772661965,1074.6109373474042
11828,0.9664033333333334,0.013077142857142869,0,3,2,6,0.03340699823315051,1367.631151541477
11829,0.017943589743589745,0.0037164835164835183,3,2,3,2,0.2354059136837061,2762.0608006824664
11830,0.5435,0.017537142857142852,0,3,1,6,0.04987471789658249,1163.8448350188266
11831,0.2074638888888889,0.009862380952380956,3,2,2,3,0.07445749454102411,1280.8048120875667
11832,0.0090625,0.0012867857142857138,5,2,3,1,3.930422408424807,743.0561217027957
11833,0.3217138888888889,0.005575396825396835,6,0,0,0,0.03643761218914148,1938.5479875411904
11834,0.28344782608695646,0.051035279503105574,6,0,0,0,0.19227484172479192,45912.3701588145
11835,1.0577055555555557,-0.09459333333333322,5,2,2,1,0.08903263024914726,6414.777140841813
11836,0.08550595238095238,-0.07329081632653064,6,0,2,0,0.0,58644.86692513392
11837,0.26561666666666667,0.1821405714285714,5,1,3,1,0.013616127697793528,41149.15723397827
11838,1.024188888888889,-0.026428571428571433,1,6,6,5,0.009603687067190716,1615.7630601875594
11839,0.2856288888888889,-0.03437219047619044,6,0,0,0,0.14343098431925935,22557.53086369753
11840,0.04176583333333333,-0.002188714285714285,6,0,1,0,1.1704341975084358,4274.734163274562
11841,0.3349111111111111,-0.018238857142857216,6,0,1,0,8.040971241752649,48787.15890751036
11842,0.5997256756756756,0.02477088803088804,4,2,2,2,0.09066004849250454,63307.779426386456
11843,0.012486666666666667,-0.006593999999999999,6,-1,1,0,0.7287104622871046,4469.512889193481
11844,0.07092666666666667,0.0020088571428571447,6,0,1,0,0.4284876003622006,4610.7211872619955
11845,0.049999999999999996,-0.007428571428571425,0,6,4,6,0.0,501.9960159204453
11846,0.0047730158730158725,0.001888979591836734,6,-1,0,0,0.23892163283125956,1214.2597196097163
11847,0.8416333333333333,-0.053954285714285684,6,0,0,0,0.03205060337638997,36284.219490020725
11848,0.49385602836879433,0.010628693009118532,6,0,0,0,0.03309109502199826,9366.571446728341
11849,0.02177777777777778,-0.0020095238095238074,6,-1,0,0,1.8140610971275084,1385.393036891216
11850,0.00437051282051282,0.0002487912087912082,4,3,4,2,12.991307240160452,658.3326413498473
11851,0.005812499999999999,0.0004821428571428567,6,-1,0,0,1.0178062678062678,82.15838362577492
11852,0.48588000000000003,0.010118857142857159,6,0,0,0,0.03548239806248823,1904.3974375114035
11853,0.0023191666666666664,0.0006607142857142859,5,1,3,1,0.7180293501048217,629.5666499002839
11854,0.2956481481481481,-0.12405396825396829,4,1,2,2,0.011301437290805275,158122.91404684732
11855,0.49486666666666673,0.010298775510204075,1,2,2,5,0.05661644778769085,1655.288816692322
11856,1.0675896825396827,-0.09828068027210897,5,2,2,1,0.03341566403502242,82976.61433359803
11857,0.009883333333333333,-0.006932380952380952,3,2,4,3,0.0007962359753890699,2336.398403526248
11858,0.02382152777777778,-0.0041367857142857135,6,0,2,0,0.44017771273407763,5508.9589004336085
11859,0.018275925925925925,-0.0019565079365079347,5,1,2,1,1.180119553925124,9974.470766244525
11860,0.24229102564102567,-0.006051648351648335,6,0,0,0,0.03949622576356444,5575.8695734387475
11861,0.040499074074074076,-0.00434523809523809,6,-1,0,0,8.643774836233767,11946.91442032907
11862,0.029886666666666662,-0.002845714285714284,6,-1,0,0,2.011047508434268,1603.9746465161681
11863,0.5461490740740741,0.025196349206349198,6,0,0,0,0.06671717777819193,8716.473792002513
11864,0.3471541666666667,0.0018124285714285803,4,2,2,2,0.03698577382517141,1220.8024273676174
11865,0.01491,0.012779999999999994,5,1,3,1,0.06147999105745585,1826.0946032448592
11866,0.00600654761904762,-0.002943367346938774,6,-1,1,0,4.7979797979797985,3832.900750954382
11867,0.2679111111111111,-0.09472000000000001,6,-1,1,0,2.6954721331061133,31490.927455379908
11868,0.9336150793650794,-0.04853945578231297,4,2,2,2,0.07575429471426572,42045.75614573564
11869,0.0685190476190476,-0.00823673469387755,3,2,3,2,0.890091684766273,2068.700332737119
11870,0.007199019607843138,-0.00032252100840336116,6,-1,0,0,0.16114895072942834,1492.0479103120874
11871,0.001712698412698413,0.0009760544217687074,5,1,3,1,0.28669410150891633,414.20461932077325
11872,0.5624708333333334,-0.17825142857142856,6,0,0,0,0.02235944773291103,27663.045838567137
11873,0.7894547619047619,-0.08106979591836723,6,0,0,0,0.07651434385730103,12438.12216400316
11874,0.8835000000000001,0.01566628571428569,0,3,1,6,0.042530438312427164,3428.1670904435214
11875,0.5876305555555557,0.02628047619047622,3,2,2,3,0.07209367707467172,3070.260732684875
11876,0.11192142857142857,0.0033195918367346982,6,0,0,0,0.05197361909410917,2180.9992893167114
11877,0.0013722222222222224,0.0007057142857142862,5,1,3,1,0.0,605.023966467445
11878,0.32380416666666667,-0.007926142857142871,6,0,0,0,0.056629349667492945,3626.020210460315
11879,0.45716388888888887,-0.1049466666666667,6,0,0,0,0.048032838510000196,30864.116547645855
11880,0.1256095238095238,-0.04411265306122449,6,0,2,0,1.3293081150657606,6248.841513966142
11881,0.4906,0.1355997142857143,5,2,2,1,0.6254447520349541,56390.86097941758
11882,0.07389333333333332,-0.0012937142857142787,6,-1,0,0,1.1205771118791474,12203.71644486493
11883,0.47537333333333337,0.012923428571428582,6,0,0,0,0.048514298272192335,1219.806323424611
11884,0.0465235632183908,-0.0027518226600985085,6,0,1,0,2.6324330523991764,10248.01669430074
11885,0.6757125,0.018746904761904774,6,0,0,0,0.03685872821638902,4229.973746963448
11886,0.015945454545454544,0.0001524675324675336,6,-1,0,0,2.025624300510321,2047.508241741654
11887,0.2887866666666667,-0.19782171428571432,6,0,2,0,0.009658476278782259,22369.602291204614
11888,0.005101388888888889,1.1349206349207423e-05,4,2,3,1,0.012820512820512822,1424.806478087463
11889,0.25061666666666665,0.0242073469387755,6,0,0,0,0.33372608389879294,11831.949335027879
11890,0.0,0.0,6,-2,0,0,0.0,0.0
11891,0.00017435897435897436,-0.0001494505494505495,6,-2,0,0,0.0,55.521767503085364
11892,0.01237142857142857,-0.001750204081632653,5,2,3,1,0.8333333333333334,708.8243788132572
11893,0.006213461538461537,-0.002900769230769231,3,2,3,3,0.5990158408518027,1726.1390152591998
11894,0.4838166666666666,0.014280571428571427,6,0,0,0,0.044943424647595466,1353.220664439716
11895,0.9447472222222223,-0.0041290476190476355,6,0,0,0,0.048639401804672765,1563.2097001575532
11896,0.12445833333333334,-0.08422142857142861,6,0,2,0,0.023557126030624265,3864.1822118873574
11897,0.6470186666666667,-0.059111085714285735,6,0,0,0,0.03356265024128403,28553.40038360872
11898,0.6570083333333333,-0.2792128571428572,5,2,3,1,0.8933461589516266,15779.311853394198
11899,0.06016666666666667,0.03438057142857142,6,0,1,0,2.1999941037615556,15244.921103983013
11900,0.13109666666666667,-0.0035262857142857166,6,0,0,0,0.2684067140293645,1235.0105127757686
11901,0.0,0.0,5,1,3,1,0.0,0.0
11902,0.022787878787878788,0.00900779220779221,5,1,3,1,0.33418367346938777,3614.1038538850357
11903,0.118425,-0.00285285714285714,2,2,2,4,0.21549494458245486,814.4072077284188
11904,0.15233466666666665,-0.030384000000000015,6,0,0,0,0.1141990252909123,14817.098685865149
11905,0.165,-0.14142857142857151,6,0,2,0,0.0,4041.6580755922437
11906,0.057252380952380964,0.017181632653061222,6,-1,0,0,1.3597483952486595,6394.473822502261
11907,0.9276283333333334,0.01525800000000007,5,2,2,1,0.04062689526874288,3273.1102283098667
11908,0.1549474358974359,0.004174285714285708,0,3,1,6,0.052539078088620496,1203.6887332972203
11909,0.18335,-0.1298335714285715,6,0,1,0,0.6375802996553622,31246.309343664892
11910,0.013068095238095238,0.0052020408163265305,6,0,2,0,1.3761717926647952,3648.3665614445413
11911,0.0018488095238095236,-0.0015846938775510209,6,-1,1,0,0.0,634.0095950903793
11912,0.00027361111111111114,0.0001407142857142857,5,1,3,1,0.0,80.424913221381
11913,0.6363142361111112,0.022712321428571453,5,2,2,1,0.05164460079931509,21362.09705451847
11914,0.25456666666666666,-0.00520571428571428,4,3,3,2,0.30225853121935614,1723.6835749831425
11915,0.802638888888889,-0.01153428571428578,6,0,0,0,0.05184400900452816,702.5705421284518
11916,0.31054266666666663,-0.040598057142857115,6,0,0,0,0.049256991257104976,47835.29549889565
11917,0.0350162037037037,-0.01250674603174603,6,0,2,0,0.4118672761994253,9995.01474569531
11918,0.004812962962962963,-0.0012028571428571422,5,1,3,1,0.0,839.85770620187
11919,0.7720425925925926,-0.14020158730158722,6,0,0,0,0.03663686274161106,26028.904728525682
11920,-0.004531111111111112,-0.001596190476190477,6,-1,1,0,0.0,684.2241348174343
11921,0.07145128205128205,0.014921318681318685,4,2,3,1,0.049503114712463166,4649.997749103398
11922,0.38713333333333333,-0.18989142857142857,5,2,4,1,0.35841785229365053,3891.4990256540814
11923,0.4658857142857143,0.009482448979591863,6,0,0,0,0.06558934828179307,1815.9845814323423
11924,0.9110409090909091,-0.04139662337662339,6,0,0,0,0.03974485476856154,23995.525041140485
11925,0.07065777777777778,-0.022036571428571444,6,-2,0,0,0.019329155123385764,11097.823095844818
11926,0.40515119047619047,-0.049887959183673454,6,0,0,0,0.11517265576298513,13224.17232822783
11927,0.8921510416666666,-0.049667321428571436,4,2,2,2,0.03145224477137542,17538.802620665603
11928,0.07171666666666666,0.08513357142857139,6,-1,1,0,0.19731800766283525,24164.901114357297
11929,0.14858000000000002,-0.12735428571428578,6,0,2,0,0.0,18197.25929913623
11930,0.673025,0.057215714285714266,4,2,2,2,0.1299166231739815,2494.4088478034228
11931,0.5322166666666667,-0.17918000000000006,6,0,2,0,0.04974930368289785,4125.367349299534
11932,0.08024010416666666,0.028087767857142856,6,0,1,0,1.7752187951615641,20741.136520612043
11933,0.001896551724137931,-1.4214344587785053e-20,6,-1,0,0,0.8333333333333334,0.0
11934,0.73338,-0.09124457142857145,5,2,2,1,0.040277556902601735,10340.308486694195
11935,0.010336904761904762,-0.0034471428571428583,6,-2,0,0,0.02217673149095872,2088.6487896883636
11936,0.823972619047619,-0.07493775510204083,6,0,0,0,0.05327045078703225,22555.6050720584
11937,0.32382333333333335,0.00882571428571429,6,0,1,0,3.9414473121454017,10921.571451337333
11938,0.001414814814814815,-8.349206349206328e-05,5,2,4,1,37.03703703703704,841.2563620363693
11939,0.8366857142857143,-0.07630734693877551,6,0,1,0,0.03498337507242773,21764.280066200216
11940,0.06044047619047619,-0.007072857142857136,6,-2,0,0,1.4816296794815809,10228.463279821983
11941,0.1694731707317073,0.008502299651567942,6,0,0,0,0.06453390465715862,6597.288018572481
11942,0.25632777777777777,0.14977999999999997,6,0,1,0,7.4973899134256925,10659.097718224872
11943,0.02870666666666667,-0.019844571428571434,3,2,4,3,0.0,2225.3710402237793
11944,0.9328888888888889,-0.004635238095238043,6,0,0,0,0.03787342124987023,1984.8367859012155
11945,0.24778725490196082,-0.010976974789915992,6,0,0,0,0.04896890550950845,3903.0949984168547
11946,0.002971014492753623,0.0004439751552795026,6,-1,0,0,0.9339140592698468,475.721206870859
11947,1.0021111111111112,0.012944761904761981,3,2,2,3,0.05977833751274931,1337.327583902563
11948,0.011735648148148148,0.0008405555555555547,6,-1,0,0,0.5536750409937468,2642.1299299365783
11949,0.08998518518518518,-0.05600444444444443,6,0,1,0,1.508510340681467,41601.14238175037
11950,1.1348488888888888,-0.6299238095238094,6,0,2,0,0.016170814634371974,191685.97837783195
11951,0.01348030303030303,-0.004781558441558442,6,0,2,0,2.1621547947344286,1568.1745332285773
11952,0.07747142857142857,-0.026202244897959175,6,0,1,0,1.6762990591048093,16644.73400208006
11953,0.039625,0.0025025714285714313,6,0,1,0,1.0898614730458516,3258.5298525562107
11954,0.0033333333333333335,0.0005714285714285722,5,1,3,1,0.0,408.248290463863
11955,0.4308444444444444,-0.03566780952380955,6,0,0,0,0.03450458670225592,10711.776746491063
11956,0.31222222222222223,-0.21078317460317464,6,0,1,0,0.24037198070871404,172350.56583487042
11957,0.7777705128205129,-0.05863670329670332,6,0,0,0,0.04864786469913537,15077.533504080391
11958,0.03550942028985507,-0.009683850931677012,6,0,2,0,5.447888490710842,13570.164205589654
11959,0.11086493055555556,0.08975648809523806,6,-1,0,0,30.166041051592188,122302.18597296889
11960,0.9553444444444444,-0.019580952380952466,5,2,2,1,0.05476590685400248,1657.916121722286
11961,0.44222000000000006,-0.06072457142857145,6,0,0,0,0.08599571829346808,17149.47528060261
11962,0.06471466666666667,-0.021941600000000002,6,-1,0,0,1.1442212660812061,32350.89110776806
11963,0.0,0.0,5,1,3,1,0.0,0.0
11964,0.0015305555555555556,0.0008120634920634914,6,-2,0,0,0.1022519612179811,1032.843453772158
11965,0.8945447916666667,-0.08319339285714283,6,0,0,0,0.03484094438193082,28170.68298367412
11966,0.013758024691358025,-0.00967089947089947,6,-1,1,0,0.13624996602245235,5798.0911226598255
11967,0.4428510928961749,-0.001379906323185032,6,0,0,0,0.038278020341332306,5843.871984110078
11968,0.3545333333333333,0.03760857142857141,6,-1,0,0,1.2998168061927937,2717.0201814978604
11969,0.12867380952380952,0.00015551020408163552,2,3,3,3,0.039907483621373474,412.8338245186151
11970,0.2570429487179487,0.02105175824175825,6,0,0,0,0.11645435774803214,10393.002076718096
11971,0.2519777777777778,0.06170666666666668,6,0,1,0,1.4275443287161143,3795.0297319871775
11972,0.9579666666666666,-0.03938857142857142,4,2,2,2,0.08536514670506162,1811.012718527031
11973,0.022199999999999998,0.004581428571428572,6,-1,0,0,0.9291538486664863,4482.4076119871115
11974,0.8471666666666667,-0.006654285714285701,6,0,0,0,0.06306217807757519,1050.1016458737063
11975,0.020248989898989902,-0.01053030303030303,6,-2,0,0,1.2293542484577207,8233.559677725465
11976,0.4017119047619048,-0.1142657142857143,3,2,2,3,0.5357039170685586,20873.980735994435
11977,0.0,0.0,6,-2,0,0,0.0,0.0
11978,0.7941547619047619,-0.05545040816326532,1,2,2,5,0.028758422377845372,29845.866257602018
11979,0.28556296296296296,0.009892380952380962,6,0,0,0,0.05515093673454563,3378.2248395668794
11980,0.6034533333333333,-0.137536,6,0,0,0,0.03569923837857878,15377.807173542873
11981,0.2170036231884058,-0.11700236024844725,5,2,4,1,0.34138127784898414,55641.21506012127
11982,0.09054416666666665,-0.010548428571428566,6,-1,0,0,5.1467638336359,20843.208969989882
11983,0.021475333333333332,-0.002310285714285715,5,2,3,1,1.1715105752223571,2928.06396218844
11984,0.7900066666666667,-0.1294571428571429,3,2,2,2,0.03991120076929914,27522.737601239212
11985,0.0172031914893617,0.007746443768996962,6,-1,1,0,4.78512923603434,16401.507513030625
11986,0.047968750000000004,-0.0044610714285714245,6,-1,0,0,5.284705307824853,3615.134838425809
11987,0.09264666666666665,0.0012482285714285762,6,0,0,0,0.10006572073974578,2456.467192263448
11988,0.0525,-6.097816738634188e-19,0,3,1,6,0.0,0.0
11989,0.0009277777777777777,0.00046015873015873025,5,1,3,1,0.6238960775699347,440.93037999212527
11990,0.22697500000000004,-0.10106571428571429,6,0,0,0,0.02694541410665662,15682.976311912225
11991,0.034685,0.0018522857142857113,4,1,2,2,0.48069819143673903,3133.567982348556
11992,0.0,0.0,5,1,3,1,0.0,0.0
11993,0.21392768817204302,-0.05976391705069128,6,0,0,0,0.03668892541443864,104984.98401279426
11994,0.320405,0.008131142857142828,2,2,2,3,0.05043315667699786,1579.310450798069
11995,0.8281111111111111,0.046064761904761914,4,3,3,2,0.10297094643327757,3324.0022061765644
11996,0.009982407407407407,-0.001495714285714287,6,-1,0,0,1.0897409132330236,651.9979805694697
11997,0.022665656565656566,0.007759826839826839,5,2,3,1,116.02435847250086,9941.399432004866
11998,0.45039629629629624,0.09444952380952373,4,2,3,2,0.9133497262778003,28655.43673836898
11999,0.004810119047619048,-0.001383571428571429,6,-1,0,0,2.2979833122480247,1378.7943163019881
12000,0.7310083333333334,-0.2780328571428571,4,2,4,2,0.009684547941648096,13071.133193670192
12001,0.18778055555555553,0.1185328571428571,5,2,3,1,9.895895347444844,29242.88577870978
12002,0.6632916666666667,-0.03907000000000006,6,0,0,0,0.03823378124970174,18733.57819531549
12003,0.004595833333333334,-0.0009464285714285707,5,1,3,1,0.8602150537634409,686.883299161267
12004,0.41703333333333337,0.2901428571428572,3,3,5,2,0.005793675623689181,19140.454487811934
12005,0.1922452380952381,-0.08853755102040815,6,0,2,0,0.06729342678751325,13605.478138112849
12006,0.6352833333333333,-0.22541714285714287,4,2,4,2,0.019617674925346107,9856.349357985779
12007,0.9863092592592592,-0.011577460317460334,5,2,2,1,0.03980537431768771,5421.158683036927
12008,0.9030107142857143,-0.04034306122448978,6,0,0,0,0.046016967396042274,11494.212626361146
12009,0.8463833333333334,-0.039839999999999966,6,0,0,0,0.06336197116587147,2226.717015398828
12010,0.0,0.0,6,-2,0,0,0.0,0.0
12011,0.9595351851851852,0.01832222222222221,0,2,0,6,0.03720293766714012,3419.2206958116444
12012,0.0018666666666666669,-0.00013277310924369757,6,-1,0,0,0.9029875568066439,287.7274173009355
12013,0.70113125,-0.0721075,6,0,0,0,0.03762727886579353,13699.548616651573
12014,0.30630208333333336,0.014671785714285736,6,0,1,0,0.8466043228667582,9039.990009212768
12015,0.8953291666666666,0.016214285714285726,6,0,0,0,0.03695573903036937,2502.8091950180037
12016,0.81896,0.011470857142857107,2,2,2,4,0.034839590326148584,2701.9850480711398
12017,0.0219125,-0.004405952380952386,6,0,2,0,0.05222477543346563,2925.2640051797034
12018,0.28379,0.019641714285714287,2,2,2,3,0.09905694464791483,2106.278495356205
12019,0.009615384615384616,5.783115280384208e-20,0,2,0,6,0.0,0.0
12020,0.8216712962962963,-0.04406206349206357,6,0,0,0,0.03491238214273654,18171.809193546655
12021,0.9681555555555555,0.019089523809523765,6,0,0,0,0.04954092455282913,1157.6622420493236
12022,0.07880208333333333,-0.0333575,0,2,1,6,0.14834887263951532,5542.067932339576
12023,0.25548333333333334,-0.030765142857142862,5,2,2,1,0.05333039491719355,3167.697360333949
12024,0.19221666666666667,-0.0384702857142857,6,0,0,0,0.08234854006349944,3641.2255857975438
12025,0.5304851851851852,-0.004351746031746037,4,2,2,1,0.04420532589577994,1096.2787358453447
12026,0.40720185185185187,-0.11927269841269836,6,0,0,0,0.05432472126806481,41515.53929634862
12027,0.9380499999999999,-0.015859999999999996,6,0,0,0,0.045913529882016274,822.0323594603803
12028,0.06369528985507246,0.02158689440993788,5,2,3,1,0.9517539911749556,25202.263084228503
12029,0.68400625,-0.03893535714285713,3,2,2,3,0.03630554130146203,6084.637039298235
12030,0.8415533333333333,0.016480000000000033,2,2,2,3,0.039540842656678926,1792.4264745497003
12031,0.72952,-0.09517257142857143,6,0,0,0,0.05814594708459595,10102.048901089323
12032,-7.5e-05,-3.710376802585311e-21,5,1,3,1,0.0,0.0
12033,0.009279166666666666,-0.0017367460317460318,6,-1,0,0,1.473136749667168,2221.976124984245
12034,0.17619666666666667,0.003917523809523824,6,0,0,0,0.07008098893538817,2047.135828419795
12035,0.47408333333333336,-0.23972285714285707,6,0,2,0,0.02247924243273361,10396.729286976106
12036,0.0882,-5.724534480394083e-18,0,7,5,6,0.0,0.0
12037,0.040615000000000005,0.021720571428571433,6,-2,0,0,0.7259399693264007,11774.397479276806
12038,0.07826666666666666,-0.012772857142857145,6,0,1,0,0.934208672438621,3022.34297634578
12039,0.49020128205128216,-0.04159912087912084,6,0,0,0,0.03772203795840464,20236.91377326757
12040,0.472875,0.025687142857142867,5,2,2,1,0.07844226610051257,1008.2826488638987
12041,0.5423013888888889,0.011669523809523803,6,0,0,0,0.03856115661566382,5258.576258519664
12042,0.24055277777777775,0.004195714285714288,2,2,2,4,0.03998381454918715,1160.9082076833924
12043,0.6845416666666666,-0.19958999999999993,6,0,0,0,0.043990147979765554,8513.653420633627
12044,0.45858333333333334,-0.06969999999999993,5,2,2,1,0.04605030109812256,4569.019223713844
12045,0.017906589147286822,0.0015252491694352167,6,-1,0,0,10.340649242387604,9035.137794558901
12046,0.62705625,-0.11340321428571427,6,0,0,0,0.06831323960497343,20712.203530769006
12047,0.7106300000000001,-0.08773657142857143,6,0,0,0,0.0387292976418492,10005.30560752644
12048,0.3601892857142857,0.0016263265306122555,5,2,2,1,0.055683182608161595,1802.1980745744902
12049,1.0159966666666667,4.971428571428924e-05,4,2,2,2,0.031885832977780686,378.70802297636453
12050,0.85641,-0.0317308571428572,6,0,0,0,0.04458581459678044,3727.665153953611
12051,0.05215416666666666,-0.009494285714285712,6,-2,0,0,0.7524964925520611,2057.888497141346
