customer_id,risk_tier,risk_score,recommended_action,action_reason,action_priority,credit_limit_usd,expected_loss_usd,avg_utilization,on_time_months,max_delinquency,consecutive_delays,balance_volatility,default_next_month
11240,High Risk,0.9547581,Priority collections review,Severe delinquency history,High,5806.451612903225,5543.756709677419,0.7162712962962964,2,3,3,2588.671428873635,0
2257,High Risk,0.95468986,Hardship outreach,Persistent delayed payments,High,967.741935483871,923.8934129032258,0.50425,0,2,6,816.7003734540593,1
29849,High Risk,0.9546427,Hardship outreach,Persistent delayed payments,High,3225.806451612903,3079.492580645161,0.8346366666666666,0,2,6,2579.716547736721,1
5813,High Risk,0.95459634,Hardship outreach,Persistent delayed payments,High,6129.032258064516,5850.751761290323,0.5885307017543859,0,2,6,3191.547237104077,1
7278,High Risk,0.9544773,Hardship outreach,Persistent delayed payments,High,4838.709677419355,4618.4385483870965,0.12033,2,2,3,10669.902037975791,1
20374,High Risk,0.9543,Hardship outreach,Persistent delayed payments,High,322.5806451612903,307.83870967741933,0.8124333333333333,2,2,4,969.1036408283,1
29504,High Risk,0.95424265,Hardship outreach,Persistent delayed payments,High,1935.483870967742,1846.921258064516,0.5276055555555555,0,2,6,2991.427663619274,1
17009,High Risk,0.95413524,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1538.927806451613,1.0042166666666663,0,2,6,1359.5283618471028,0
6557,High Risk,0.954119,Priority collections review,Severe delinquency history,High,645.1612903225806,615.5606451612903,1.0669583333333332,0,3,6,8556.235396870907,1
6374,High Risk,0.95411384,Priority collections review,Severe delinquency history,High,3225.806451612903,3077.786580645161,0.992005,1,5,5,2855.7725224534256,1
13401,High Risk,0.95405555,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1538.7992741935482,0.9489333333333332,0,2,6,1200.941408506954,1
7667,High Risk,0.95387125,Priority collections review,Severe delinquency history,High,645.1612903225806,615.4008064516129,1.2541,3,4,3,6152.880431147675,1
18438,High Risk,0.9538527,Hardship outreach,Persistent delayed payments,High,967.741935483871,923.0832580645161,0.4551,0,2,6,1335.1008950637402,1
15940,High Risk,0.9537916,Priority collections review,Severe delinquency history,High,967.741935483871,923.0241290322581,0.9218555555555557,2,3,3,924.648617944496,1
105,High Risk,0.9537176,Hardship outreach,Persistent delayed payments,High,1935.483870967742,1845.9050322580647,0.9501055555555556,1,2,5,2176.291861554113,0
4631,High Risk,0.9535778,Hardship outreach,Persistent delayed payments,High,3225.806451612903,3076.0574193548387,0.6267,0,2,6,3787.32538871431,1
25147,High Risk,0.9535515,Hardship outreach,Persistent delayed payments,High,16129.032258064515,15379.862903225805,1.0424966666666666,3,2,3,9067.43098494092,1
28058,High Risk,0.953526,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1537.9451612903224,0.6033333333333333,0,2,6,5533.194833608037,1
16053,High Risk,0.95338166,Hardship outreach,Persistent delayed payments,High,967.741935483871,922.6274129032258,0.9927666666666668,1,2,5,881.7759352579317,1
20987,High Risk,0.95336825,Hardship outreach,Persistent delayed payments,High,967.741935483871,922.614435483871,0.5690277777777778,0,2,6,1505.1154662239926,1
16603,High Risk,0.95322424,Priority collections review,Severe delinquency history,High,2580.6451612903224,2459.933522580645,0.9199770833333332,2,4,2,5969.111539137685,1
17919,High Risk,0.95313305,Hardship outreach,Persistent delayed payments,High,3870.967741935484,3689.547290322581,0.7562097222222222,0,2,6,2725.459551464058,1
8225,High Risk,0.95305175,Hardship outreach,Persistent delayed payments,High,967.741935483871,922.3081451612903,0.960211111111111,1,2,5,536.5391566947063,0
15476,High Risk,0.952991,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1537.082258064516,0.52097,2,2,4,28540.050495750704,1
15063,High Risk,0.9529081,Hardship outreach,Persistent delayed payments,High,3225.806451612903,3073.8970967741934,0.7101683333333334,0,2,6,2369.1466325803194,1
11073,High Risk,0.9528698,Priority collections review,Severe delinquency history,High,2580.6451612903224,2459.0188387096773,0.7912291666666667,4,3,1,6631.39248323206,1
23100,High Risk,0.95263666,Hardship outreach,Persistent delayed payments,High,1935.483870967742,1843.8128903225806,0.9192138888888888,0,2,6,22099.46643171881,1
5722,High Risk,0.9525955,Hardship outreach,Persistent delayed payments,High,967.741935483871,921.8666129032258,0.4701722222222222,0,2,6,689.9743231937451,1
6783,High Risk,0.95253706,Hardship outreach,Persistent delayed payments,High,16129.032258064515,15363.500967741935,0.1147559999999999,2,1,4,7516.930197893286,0
20676,High Risk,0.95242846,Priority collections review,Severe delinquency history,High,645.1612903225806,614.4699741935484,0.6206583333333333,2,3,4,1046.3080648961216,1
20856,High Risk,0.9523531,Priority collections review,Severe delinquency history,High,2580.6451612903224,2457.6854193548384,0.4444083333333333,4,3,1,16129.249153840568,1
1647,High Risk,0.9522551,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1535.8953225806451,0.7837066666666667,0,2,6,2732.8055669342207,1
15120,High Risk,0.95217925,Hardship outreach,Persistent delayed payments,High,645.1612903225806,614.309193548387,0.5564250000000001,1,2,5,1210.0417761383285,1
4405,High Risk,0.95212394,Priority collections review,Severe delinquency history,High,3225.806451612903,3071.3675483870966,0.578865,0,4,6,3078.566988064414,1
6727,High Risk,0.95211387,Hardship outreach,Persistent delayed payments,High,5161.290322580645,4914.136103225806,0.4797854166666666,0,2,6,3710.6725895269537,1
11717,High Risk,0.9519433,Hardship outreach,Persistent delayed payments,High,3225.806451612903,3070.7848387096774,0.5819449999999999,0,2,6,2533.543980277429,1
18659,High Risk,0.9518438,Priority collections review,Severe delinquency history,High,1290.3225806451612,1228.1855483870968,0.827875,0,3,6,1288.3485553218895,0
22567,High Risk,0.95181715,Hardship outreach,Persistent delayed payments,High,3870.967741935484,3684.453483870968,0.603675,0,2,6,2705.0992588073364,0
20283,High Risk,0.9517673,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1535.1085483870966,0.8152133333333335,0,2,6,1567.2643257174798,1
1153,High Risk,0.9517045,Hardship outreach,Persistent delayed payments,High,5806.451612903225,5526.026129032258,0.2933574074074074,0,2,6,1686.486841533804,1
17101,High Risk,0.9516613,Priority collections review,Severe delinquency history,High,1935.483870967742,1841.9250967741937,0.0025,1,3,5,0.0,1
26716,High Risk,0.95151204,Hardship outreach,Persistent delayed payments,High,2580.6451612903224,2455.514941935484,0.8487666666666667,0,2,6,2529.314900653271,1
11626,High Risk,0.9514467,Hardship outreach,Persistent delayed payments,High,4516.129032258064,4296.856064516129,0.0987535714285714,0,2,6,648.0548587889763,1
16823,High Risk,0.9513219,Hardship outreach,Persistent delayed payments,High,645.1612903225806,613.7560645161291,0.5497583333333333,0,2,6,1230.0686837191924,0
18034,High Risk,0.95131284,Hardship outreach,Persistent delayed payments,High,9032.258064516129,8592.503070967743,0.7473583333333332,0,2,6,6334.600971384597,1
5747,High Risk,0.9512429,Hardship outreach,Persistent delayed payments,High,3870.967741935484,3682.2305806451614,0.6725555555555557,0,2,6,2702.029952955123,1
7135,High Risk,0.95122,Priority collections review,Severe delinquency history,High,1935.483870967742,1841.0709677419354,0.671461111111111,0,4,6,2141.7200252756347,1
14709,High Risk,0.95118153,Hardship outreach,Persistent delayed payments,High,2580.6451612903224,2454.662012903226,0.7494999999999999,0,2,6,2242.3577769838603,0
27217,High Risk,0.9511575,Hardship outreach,Persistent delayed payments,High,4193.548387096774,3988.7249999999995,0.5491628205128205,0,2,6,2772.508785678896,1
3590,High Risk,0.95106554,Priority collections review,Severe delinquency history,High,2258.064516129032,2147.567348387097,0.7331500000000001,0,3,6,2114.0081125672154,1
7830,High Risk,0.95083386,Hardship outreach,Persistent delayed payments,High,4516.129032258064,4294.0884,0.5388892857142857,0,2,6,1903.2745203989884,1
26501,High Risk,0.950798,Hardship outreach,Persistent delayed payments,High,967.741935483871,920.1270967741935,0.8549277777777777,2,2,4,1612.5885298694973,1
4218,High Risk,0.95064193,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1533.2934354838708,0.8515266666666665,0,2,6,3233.2796765307303,1
20141,High Risk,0.95061326,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1533.247193548387,0.2143333333333333,0,2,6,1574.0980486191663,1
27155,High Risk,0.95050967,Priority collections review,Severe delinquency history,High,645.1612903225806,613.2320451612903,0.9014,0,4,6,2169.7749192024503,1
25646,High Risk,0.9503539,Hardship outreach,Persistent delayed payments,High,1290.3225806451612,1226.2630967741934,0.9497166666666668,0,2,6,1922.6820503314289,1
14341,High Risk,0.9502941,Hardship outreach,Persistent delayed payments,High,967.741935483871,919.6394516129033,0.7186166666666667,0,2,6,1355.580134112329,0
18352,High Risk,0.9501574,Priority collections review,Severe delinquency history,High,645.1612903225806,613.0047741935484,0.4262999999999999,2,4,4,863.6138025761284,1
1429,High Risk,0.95000446,Hardship outreach,Persistent delayed payments,High,6774.193548387097,6435.514083870968,0.3796865079365079,0,2,6,2583.0818350696263,1
2219,High Risk,0.9498761,Priority collections review,Severe delinquency history,High,1612.9032258064515,1532.0582258064514,0.5971733333333332,0,4,6,23271.162709814624,1
6349,High Risk,0.9498425,Hardship outreach,Persistent delayed payments,High,2580.6451612903224,2451.206451612903,0.8164625,0,2,6,2151.087817826134,1
29269,High Risk,0.9498355,Priority collections review,Severe delinquency history,High,1612.9032258064515,1531.9927419354838,0.63922,0,4,6,3256.2744356088906,1
7811,High Risk,0.9498056,Hardship outreach,Persistent delayed payments,High,8709.677419354839,8272.500387096774,0.812858024691358,0,2,6,9224.230583992718,1
19056,High Risk,0.94973475,Hardship outreach,Persistent delayed payments,High,2258.064516129032,2144.562338709677,0.7545095238095239,0,2,6,1943.7086887357036,1
14834,High Risk,0.9497229,Credit line review,Utilization above approved limit,High,967.741935483871,919.0866774193548,1.1745777777777775,5,2,1,9611.83001652998,1
13745,High Risk,0.9496675,Hardship outreach,Persistent delayed payments,High,3225.806451612903,3063.4435483870966,0.3041233333333333,0,2,6,3326.5847150894365,1
12177,High Risk,0.9496628,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1531.714193548387,0.9496,0,2,6,1723.651008760184,1
27923,High Risk,0.9496374,Hardship outreach,Persistent delayed payments,High,967.741935483871,919.0039354838709,0.8448388888888889,1,2,5,1335.9855413389273,1
17747,High Risk,0.94958895,Hardship outreach,Persistent delayed payments,High,967.741935483871,918.9570483870967,0.4226111111111111,0,2,6,1357.406890606743,1
3860,High Risk,0.9494586,Hardship outreach,Persistent delayed payments,High,645.1612903225806,612.553935483871,0.537925,0,2,6,2493.682557985278,1
12820,High Risk,0.9492479,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1531.0449999999998,0.7754566666666666,1,2,5,866.203536512445,0
28522,High Risk,0.94913137,Hardship outreach,Persistent delayed payments,High,2580.6451612903224,2449.371277419355,1.23610625,2,2,4,3170.1672353363315,1
16834,High Risk,0.9489481,Hardship outreach,Persistent delayed payments,High,322.5806451612903,306.11229032258063,0.8668833333333333,1,2,5,987.528109304574,0
16650,High Risk,0.9489106,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1530.5009677419355,0.24858,0,2,6,1407.0535171058705,1
2131,High Risk,0.9488678,Priority collections review,Severe delinquency history,High,4516.129032258064,4285.209419354839,0.8014107142857143,0,3,6,4268.463037206718,1
16668,High Risk,0.9488669,Hardship outreach,Persistent delayed payments,High,645.1612903225806,612.172193548387,0.9505083333333334,1,2,5,1178.2579372389846,1
11838,High Risk,0.94880927,Priority collections review,Severe delinquency history,High,967.741935483871,918.2025193548387,1.024188888888889,1,6,5,1615.7630601875594,1
7580,High Risk,0.948758,Hardship outreach,Persistent delayed payments,High,8387.096774193547,7957.325161290321,0.0059493589743589,0,2,6,705.7697688812314,1
17394,High Risk,0.9487426,Hardship outreach,Persistent delayed payments,High,3225.806451612903,3060.4599999999996,0.456475,0,2,6,2020.643041212376,1
4986,High Risk,0.94864804,Hardship outreach,Persistent delayed payments,High,4838.709677419355,4590.232451612904,0.4830666666666667,0,2,6,12060.111707608685,1
23935,High Risk,0.9486078,Priority collections review,Severe delinquency history,High,645.1612903225806,612.0050322580645,0.9219,0,3,6,982.35736878185,1
9287,High Risk,0.9485783,Hardship outreach,Persistent delayed payments,High,3225.806451612903,3059.93,0.4816916666666667,0,2,6,1969.2542158560093,1
17204,High Risk,0.94854504,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1529.9113548387095,0.9383633333333332,1,2,5,2189.869714541636,1
17387,High Risk,0.94846773,Priority collections review,Severe delinquency history,High,645.1612903225806,611.9146645161289,0.8620083333333333,0,3,6,725.1409288315388,1
27277,High Risk,0.9484394,Hardship outreach,Persistent delayed payments,High,6451.612903225806,6118.963870967742,0.2244716666666666,0,2,6,2343.5780905842817,1
4674,High Risk,0.9483205,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1529.549193548387,0.8907066666666666,0,2,6,4114.750182777402,1
17245,High Risk,0.9482283,Priority collections review,Severe delinquency history,High,1612.9032258064515,1529.4004838709677,0.9622766666666666,0,4,6,1751.7098408888007,1
21199,High Risk,0.9482112,Priority collections review,Severe delinquency history,High,4193.548387096774,3976.3695483870965,0.0021153846153846,0,3,6,61.237243569579455,1
7753,High Risk,0.9482069,Priority collections review,Severe delinquency history,High,3870.967741935484,3670.478322580645,1.0116805555555557,3,4,3,28271.34322713844,1
18097,High Risk,0.9481863,Priority collections review,Severe delinquency history,High,8064.516129032258,7646.663709677419,0.0022126666666666,2,3,4,729.1401557085351,1
7188,High Risk,0.9481293,Hardship outreach,Persistent delayed payments,High,645.1612903225806,611.6963225806451,1.00695,1,2,5,584.6226133156329,0
1862,High Risk,0.94810474,Priority collections review,Severe delinquency history,High,322.5806451612903,305.8402387096774,0.7561666666666667,0,6,6,549.4588853287083,1
13480,High Risk,0.94808966,Hardship outreach,Persistent delayed payments,High,12580.645161290322,11927.579593548386,0.4460017094017094,0,2,6,6282.82741022437,1
4675,High Risk,0.94796693,Priority collections review,Severe delinquency history,High,12903.225806451612,12231.831354838709,0.5683649999999999,3,4,3,110478.10082545772,1
5458,High Risk,0.94794756,Priority collections review,Severe delinquency history,High,3225.806451612903,3057.8953548387094,0.6664066666666665,2,4,4,45729.82108719284,1
27035,High Risk,0.9478318,Hardship outreach,Persistent delayed payments,High,13548.387096774193,12841.592129032259,0.962467857142857,3,2,3,39143.117181696194,1
26739,High Risk,0.94767535,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1528.5086290322579,0.1543766666666666,0,2,6,1250.2761961529409,1
16030,High Risk,0.9476443,Hardship outreach,Persistent delayed payments,High,2580.6451612903224,2445.5336774193547,0.0129208333333333,2,2,3,886.3377836167579,1
4802,High Risk,0.9476143,Priority collections review,Severe delinquency history,High,6129.032258064516,5807.958612903226,1.141122807017544,1,6,5,25274.711746460463,1
1869,High Risk,0.9474942,Hardship outreach,Persistent delayed payments,High,5161.290322580645,4890.29264516129,0.299478125,2,2,3,2117.9636210284634,1
9765,High Risk,0.94749254,Priority collections review,Severe delinquency history,High,1612.9032258064515,1528.2137741935483,0.6229066666666666,0,3,6,1224.339440950371,1
9438,High Risk,0.94747585,Credit line review,Utilization above approved limit,High,645.1612903225806,611.2747419354838,1.1000666666666663,4,2,2,8059.306512763159,1
20685,High Risk,0.94742364,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1528.1026451612902,0.7456066666666666,1,2,5,1113.7011568040446,1
25605,High Risk,0.9472747,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1527.8624193548387,0.6535733333333333,1,2,5,965.513473063254,1
27697,High Risk,0.9472114,Hardship outreach,Persistent delayed payments,High,1290.3225806451612,1222.208258064516,0.2434125,2,2,4,1708.3543836101455,1
26711,High Risk,0.9471795,Hardship outreach,Persistent delayed payments,High,5161.290322580645,4888.668387096774,0.3484364583333333,3,2,3,32354.93226954225,1
29841,High Risk,0.9471721,Hardship outreach,Persistent delayed payments,High,10322.58064516129,9777.260387096774,0.6710541666666666,0,2,6,8790.608845049737,1
17864,High Risk,0.94702137,Priority collections review,Severe delinquency history,High,967.741935483871,916.472293548387,0.4942333333333333,0,3,6,776.823789543034,1
3540,High Risk,0.9469371,Priority collections review,Severe delinquency history,High,967.741935483871,916.3907419354839,0.9388611111111111,0,5,6,2746.999484285839,1
16641,High Risk,0.9468795,Hardship outreach,Persistent delayed payments,High,645.1612903225806,610.89,0.7420499999999999,2,2,4,1083.5936507750496,1
17375,High Risk,0.94686323,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1527.198758064516,0.6973066666666666,2,2,4,19948.90370588486,1
19261,High Risk,0.94680166,Hardship outreach,Persistent delayed payments,High,8064.516129032258,7635.497258064515,0.5025693333333333,0,2,6,1998.131293650812,1
28538,High Risk,0.9467693,Hardship outreach,Persistent delayed payments,High,4516.129032258064,4275.732322580645,0.8593357142857143,2,2,3,12666.468426518892,0
9108,High Risk,0.9467551,Hardship outreach,Persistent delayed payments,High,3548.3870967741937,3359.4535806451613,0.9059075757575756,0,2,6,2435.1442188639808,1
23385,High Risk,0.94672024,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1526.9681290322578,0.5465233333333334,0,2,6,1467.5254569058309,1
19617,High Risk,0.94670886,Hardship outreach,Persistent delayed payments,High,8709.677419354839,8245.528780645162,0.515683950617284,3,2,3,69106.97645438314,1
17364,High Risk,0.94669634,Priority collections review,Severe delinquency history,High,1612.9032258064515,1526.9295806451612,0.9863033333333332,0,3,6,1833.6138542961185,1
18110,High Risk,0.94667226,Priority collections review,Severe delinquency history,High,3870.967741935484,3664.5377806451615,0.3724833333333333,0,3,6,2311.205313251075,1
17189,High Risk,0.9466554,Priority collections review,Severe delinquency history,High,645.1612903225806,610.7454193548386,0.6495416666666668,2,5,4,1076.4232284128148,1
13992,High Risk,0.94664097,Hardship outreach,Persistent delayed payments,High,7419.354838709677,7023.465261290323,0.8666601449275363,1,2,5,3764.420774391018,1
1629,High Risk,0.9465285,Hardship outreach,Persistent delayed payments,High,4516.129032258064,4274.644838709677,0.6657654761904762,0,2,6,2098.9340548637224,0
3345,High Risk,0.9463791,Hardship outreach,Persistent delayed payments,High,967.741935483871,915.8507419354839,0.9878666666666668,1,2,5,1546.083050809367,1
10409,High Risk,0.94637024,Hardship outreach,Persistent delayed payments,High,5806.451612903225,5495.053006451612,0.9978435185185184,3,2,3,4252.922403085514,1
2422,High Risk,0.94632924,Priority collections review,Severe delinquency history,High,645.1612903225806,610.5349935483871,0.809575,0,4,6,445.0091010305295,1
677,High Risk,0.9462891,Hardship outreach,Persistent delayed payments,High,6129.032258064516,5799.836419354839,0.8414798245614036,0,2,6,8397.392105092309,1
17040,High Risk,0.9462574,Priority collections review,Severe delinquency history,High,3225.806451612903,3052.443225806451,0.9783916666666668,0,3,6,3538.753872010127,1
16859,High Risk,0.9462347,Priority collections review,Severe delinquency history,High,5161.290322580645,4883.7919999999995,0.3819885416666667,0,3,6,3048.8240629243705,1
19533,High Risk,0.9462139,Priority collections review,Severe delinquency history,High,12258.064516129032,11598.751032258066,1.0275907894736842,3,3,3,14622.090366975575,1
28625,High Risk,0.946213,Priority collections review,Severe delinquency history,High,10967.741935483871,10377.82,1.3136529411764706,1,5,5,153949.7639062821,1
18159,High Risk,0.9462084,Hardship outreach,Persistent delayed payments,High,6774.193548387097,6409.798838709677,0.4286880952380952,0,2,6,2942.704113566296,1
10656,High Risk,0.9459367,Hardship outreach,Persistent delayed payments,High,7741.935483870968,7323.380903225806,0.0077583333333333,1,2,3,2825.022477786681,1
13675,High Risk,0.9458891,Priority collections review,Severe delinquency history,High,967.741935483871,915.3765483870968,0.4682944444444444,0,3,6,455.0298525005438,1
14468,High Risk,0.94580185,Priority collections review,Severe delinquency history,High,1935.483870967742,1830.5842258064517,0.4359861111111112,0,4,6,2577.049430388689,1
12120,High Risk,0.9454475,Hardship outreach,Persistent delayed payments,High,645.1612903225806,609.966129032258,0.553925,2,2,3,980.8552900402792,0
12122,High Risk,0.94542354,Priority collections review,Severe delinquency history,High,1290.3225806451612,1219.9013419354837,0.9951416666666668,1,6,5,1560.1264905983317,1
19832,High Risk,0.9452602,Hardship outreach,Persistent delayed payments,High,2580.6451612903224,2439.3811612903223,1.0311916666666667,2,2,4,38537.20787325759,1
14440,High Risk,0.9450906,Priority collections review,Severe delinquency history,High,1612.9032258064515,1524.3396774193548,0.6079133333333333,0,5,6,2608.573607676553,1
15268,High Risk,0.94502753,Hardship outreach,Persistent delayed payments,High,967.741935483871,914.542770967742,0.815988888888889,3,2,3,1376.7214194115911,0
11586,High Risk,0.9450115,Hardship outreach,Persistent delayed payments,High,2903.2258064516127,2743.5817741935484,0.7261777777777777,2,2,3,5231.937881894241,1
15936,High Risk,0.94488937,Hardship outreach,Persistent delayed payments,High,967.741935483871,914.4090677419355,0.9822444444444444,0,2,6,1416.2622167757872,1
24459,High Risk,0.94472444,Priority collections review,Severe delinquency history,High,645.1612903225806,609.4996387096774,0.4033166666666666,2,3,4,1702.3882831676992,1
3562,High Risk,0.94466305,Hardship outreach,Persistent delayed payments,High,2903.2258064516127,2742.57014516129,0.7212833333333334,0,2,6,2144.162563799676,1
7486,High Risk,0.9446054,Hardship outreach,Persistent delayed payments,High,967.741935483871,914.1342580645162,0.8146111111111111,2,2,4,1490.5967485093568,1
6211,High Risk,0.94459563,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1523.5413387096773,0.9311,0,2,6,1769.5810803690235,0
24766,High Risk,0.94457936,Priority collections review,Severe delinquency history,High,1612.9032258064515,1523.5150967741934,2.6365566666666664,2,3,2,6156.753801043751,1
25728,High Risk,0.94457257,Priority collections review,Severe delinquency history,High,10322.58064516129,9750.426529032256,0.9629026041666666,1,3,5,6358.344483170652,1
849,High Risk,0.94451797,Priority collections review,Severe delinquency history,High,4838.709677419355,4570.248241935485,0.9885544444444444,1,4,5,4321.797423140823,1
3296,High Risk,0.94438154,Hardship outreach,Persistent delayed payments,High,2580.6451612903224,2437.113651612903,0.8053916666666668,3,2,3,32577.11651860347,1
9463,High Risk,0.94430673,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1523.0753709677417,1.002,2,2,4,1261.569974278082,1
24166,High Risk,0.94430435,Priority collections review,Severe delinquency history,High,2580.6451612903224,2436.914451612903,0.1531791666666666,0,4,6,684.5032261915693,1
11517,High Risk,0.9442416,Priority collections review,Severe delinquency history,High,3225.806451612903,3045.94064516129,0.8349483333333333,0,4,6,2386.2586965093847,1
19101,High Risk,0.94411135,Hardship outreach,Persistent delayed payments,High,645.1612903225806,609.1040967741935,0.4002999999999999,1,2,5,1302.0711194093817,1
8954,High Risk,0.9440315,Priority collections review,Severe delinquency history,High,4838.709677419355,4567.89435483871,0.3601044444444444,0,3,6,2523.5189451768865,1
2590,High Risk,0.94399714,Hardship outreach,Persistent delayed payments,High,6774.193548387097,6394.819335483871,0.3004238095238095,2,2,3,2070.6363273158327,1
9697,High Risk,0.9439947,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1522.5720967741934,0.33904,0,2,6,1765.6674658609984,1
20907,High Risk,0.94391316,Hardship outreach,Persistent delayed payments,High,6129.032258064516,5785.274206451613,0.8234824561403508,0,2,6,7630.3161052912255,1
6353,High Risk,0.94378656,Priority collections review,Severe delinquency history,High,1612.9032258064515,1522.2363870967743,0.47888,2,4,4,889.4699545234791,0
7395,High Risk,0.9437578,Priority collections review,Severe delinquency history,High,967.741935483871,913.314,0.8275555555555556,0,3,6,956.4615343371978,1
6079,High Risk,0.9436538,Priority collections review,Severe delinquency history,High,4838.709677419355,4566.066774193549,0.9757255555555556,0,3,6,1247.014260811265,1
16800,High Risk,0.94365364,Hardship outreach,Persistent delayed payments,High,645.1612903225806,608.8087999999999,0.5135833333333333,2,2,4,1490.2305414487607,1
16694,High Risk,0.94344103,Hardship outreach,Persistent delayed payments,High,8064.516129032258,7608.395403225806,0.686188,0,2,6,13576.95799507386,1
19596,High Risk,0.9433946,Hardship outreach,Persistent delayed payments,High,13870.967741935483,13085.796064516127,0.6869689922480621,0,2,6,8909.049840845355,1
10823,High Risk,0.9433861,Hardship outreach,Persistent delayed payments,High,4516.129032258064,4260.45335483871,0.7014464285714287,0,2,6,2112.004142988361,1
21222,High Risk,0.9433002,Hardship outreach,Persistent delayed payments,High,2580.6451612903224,2434.3230967741933,0.8698874999999999,0,2,6,1696.25917830973,1
10425,High Risk,0.9432397,Priority collections review,Severe delinquency history,High,4516.129032258064,4259.792193548387,0.6192904761904763,0,3,6,5630.418587162651,1
20285,High Risk,0.94323623,Hardship outreach,Persistent delayed payments,High,1290.3225806451612,1217.079006451613,0.7386916666666666,0,2,6,1421.0843277816653,0
8657,High Risk,0.9430664,Priority collections review,Severe delinquency history,High,967.741935483871,912.6449032258064,1.0342444444444443,1,6,5,1558.8999540274117,0
22691,High Risk,0.94298893,Hardship outreach,Persistent delayed payments,High,4516.129032258064,4258.6596838709675,0.9096321428571428,2,2,3,10965.454112803536,0
19771,High Risk,0.9429821,Hardship outreach,Persistent delayed payments,High,967.741935483871,912.5633225806453,0.5839388888888889,0,2,6,3689.612793595917,1
5486,High Risk,0.9428737,Priority collections review,Severe delinquency history,High,967.741935483871,912.4584193548387,0.0202777777777777,0,3,6,480.0173607971556,1
9518,High Risk,0.94285,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1520.7258064516127,0.7050766666666667,0,2,6,1760.7640860338634,1
26827,High Risk,0.94284225,Priority collections review,Severe delinquency history,High,645.1612903225806,608.2853225806451,0.3386916666666666,0,3,6,1140.0858593398425,1
4775,High Risk,0.9428034,Hardship outreach,Persistent delayed payments,High,2580.6451612903224,2433.041032258064,0.6001624999999999,0,2,6,1743.8589392493875,1
27215,High Risk,0.94264984,Hardship outreach,Persistent delayed payments,High,1935.483870967742,1824.4835612903225,0.3638416666666667,0,2,6,1219.6459732233775,0
17776,High Risk,0.9425473,Hardship outreach,Persistent delayed payments,High,3225.806451612903,3040.4751612903224,0.85451,3,2,3,4176.094970184467,1
16790,High Risk,0.94252044,Hardship outreach,Persistent delayed payments,High,7096.774193548387,6688.854735483871,0.8360666666666665,0,2,6,5811.049497867547,1
17485,High Risk,0.9425169,Priority collections review,Severe delinquency history,High,3870.967741935484,3648.452516129032,0.4527013888888889,0,4,6,3433.2006883761787,1
17967,High Risk,0.94247955,Hardship outreach,Persistent delayed payments,High,645.1612903225806,608.0513225806452,0.3941666666666666,0,2,6,1221.421903629809,1
22061,High Risk,0.9424381,Hardship outreach,Persistent delayed payments,High,2258.064516129032,2128.0860322580643,0.3767452380952381,0,2,6,1607.3716952424743,0
2322,High Risk,0.9423811,Priority collections review,Severe delinquency history,High,967.741935483871,911.9817096774193,0.0480888888888888,3,3,2,537.7098350101722,0
25575,High Risk,0.94226295,Hardship outreach,Persistent delayed payments,High,967.741935483871,911.867370967742,0.8550222222222222,3,2,3,1337.589423801888,1
3276,High Risk,0.9419983,Priority collections review,Severe delinquency history,High,645.1612903225806,607.7408387096774,0.8151416666666668,0,4,6,7515.254178447104,1
5986,High Risk,0.94197685,Hardship outreach,Persistent delayed payments,High,3225.806451612903,3038.6349999999998,0.3173833333333333,0,2,6,1135.5725721708266,0
1827,High Risk,0.94191074,Credit line review,Utilization above approved limit,High,8387.096774193547,7899.896529032257,1.4348096153846157,6,0,0,104166.0405444116,1
24328,High Risk,0.94161975,Hardship outreach,Persistent delayed payments,High,5483.870967741936,5163.721209677419,0.915906862745098,0,2,6,7191.84469845301,1
17233,High Risk,0.9415853,Priority collections review,Severe delinquency history,High,322.5806451612903,303.73719354838704,0.8795000000000001,0,4,6,2381.3491134228934,1
7902,High Risk,0.9414771,Hardship outreach,Persistent delayed payments,High,1935.483870967742,1822.2137419354838,0.8419638888888888,0,2,6,16655.476389664353,1
